resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,stage_op,stage_cycles,stage_energy_mj,total_cycles,total_energy_mj,latency_share_pct,energy_share_pct
hires,2048,2048,128,128,5,8,1024,200.0,os,sobel,12289024.0,4.957455974399999,33059072.0,18.1491564544,37.1729248782301,27.315076526315007
hires,2048,2048,128,128,5,8,1024,200.0,ws,gaussian,17185536.0,14.4054592,25971200.0,22.4227730944,66.171513060621,64.2447708824994
hires,2048,2048,128,128,5,8,1024,200.0,ws,sobel,8785664.0,8.017313894399999,25971200.0,22.4227730944,33.828486939379005,35.7552291175006
hires,2048,2048,128,128,5,8,1024,800.0,os,gaussian,20527872.0,13.23778048,32643840.0,18.2208364544,62.884366545112336,72.65188133996624
hires,2048,2048,128,128,5,8,1024,800.0,os,sobel,12115968.0,4.9830559744,32643840.0,18.2208364544,37.11563345488766,27.34811866003376
hires,2048,2048,128,128,5,8,1024,800.0,ws,gaussian,16896000.0,14.4515392,25392128.0,22.4995730944,66.54030729523733,64.23028178964381
hires,2048,2048,128,128,5,8,1024,800.0,ws,sobel,8496128.0,8.0480338944,25392128.0,22.4995730944,33.45969270476267,35.7697182103562
hires,2048,2048,128,128,5,8,4096,50.0,os,gaussian,22627840.0,11.58402048,35609088.0,16.5363564544,63.54512645760543,70.05183101817885
hires,2048,2048,128,128,5,8,4096,50.0,os,sobel,12981248.0,4.9523359743999995,35609088.0,16.5363564544,36.45487354239457,29.948168981821144
hires,2048,2048,128,128,5,8,4096,50.0,ws,gaussian,19819264.0,15.7340992,29896448.0,24.4131730944,66.29303922659976,64.44921821165948
hires,2048,2048,128,128,5,8,4096,50.0,ws,sobel,10077184.0,8.6790738944,29896448.0,24.4131730944,33.70696077340024,35.55078178834051
hires,2048,2048,128,128,5,8,4096,200.0,os,gaussian,20992000.0,11.58402048,33281024.0,16.541476454399998,63.07498230823667,70.03014822729851
hires,2048,2048,128,128,5,8,4096,200.0,os,sobel,12289024.0,4.957455974399999,33281024.0,16.541476454399998,36.92501769176333,29.9698517727015
hires,2048,2048,128,128,5,8,4096,200.0,ws,gaussian,17554432.0,15.7366592,26373376.0,24.4195730944,66.56118655419769,64.44281044212357
hires,2048,2048,128,128,5,8,4096,200.0,ws,sobel,8818944.0,8.6829138944,26373376.0,24.4195730944,33.43881344580231,35.557189557876434
hires,2048,2048,128,128,5,8,4096,800.0,os,gaussian,20583168.0,11.59938048,32699136.0,16.5824364544,62.947131080160645,69.9497960501589
hires,2048,2048,128,128,5,8,4096,800.0,os,sobel,12115968.0,4.9830559744,32699136.0,16.5824364544,37.05286891983935,30.050203949841105
hires,2048,2048,128,128,5,8,4096,800.0,ws,gaussian,16988160.0,15.7622592,25492480.0,24.4656530944,66.63988752761598,64.42607168172371
hires,2048,2048,128,128,5,8,4096,800.0,ws,sobel,8504320.0,8.7033938944,25492480.0,24.4656530944,33.36011247238401,35.57392831827628
hires,2048,2048,128,128,5,16,256,50.0,os,gaussian,38824960.0,191.05845248,49517568.0,211.8143954944,78.40643546952872,90.20088178334001
hires,2048,2048,128,128,5,16,256,50.0,os,sobel,10692608.0,20.755943014400003,49517568.0,211.8143954944,21.593564530471287,9.799118216659997
hires,2048,2048,128,128,5,16,256,50.0,ws,gaussian,8881152.0,11.99121536,13556224.0,17.6032454144,65.5134645163727,68.11934434653064
hires,2048,2048,128,128,5,16,256,50.0,ws,sobel,4675072.0,5.6120300544,13556224.0,17.6032454144,34.4865354836273,31.880655653469365
hires,2048,2048,128,128,5,16,256,200.0,os,gaussian,14833664.0,191.38101248,25174272.0,212.1715154944,58.92390453237337,90.20108662279469
hires,2048,2048,128,128,5,16,256,200.0,os,sobel,10340608.0,20.790503014400002,25174272.0,212.1715154944,41.07609546762664,9.798913377205311
hires,2048,2048,128,128,5,16,256,200.0,ws,gaussian,8529152.0,12.00913536,12852224.0,17.6301254144,66.36323798900486,68.11712950261337
hires,2048,2048,128,128,5,16,256,200.0,ws,sobel,4323072.0,5.6209900544,12852224.0,17.6301254144,33.63676201099514,31.882870497386634
hires,2048,2048,128,128,5,16,256,800.0,os,gaussian,14441728.0,192.03637248,24694272.0,212.9087954944,58.482096576890385,90.19654262477428
hires,2048,2048,128,128,5,16,256,800.0,os,sobel,10252544.0,20.872423014400002,24694272.0,212.9087954944,41.51790342310962,9.80345737522572
hires,2048,2048,128,128,5,16,256,800.0,ws,gaussian,8441088.0,12.05521536,12676096.0,17.7069254144,66.59059697875435,68.08192319032531
hires,2048,2048,128,128,5,16,256,800.0,ws,sobel,4235008.0,5.6517100544,12676096.0,17.7069254144,33.40940302124566,31.918076809674684
hires,2048,2048,128,128,5,16,1024,50.0,os,gaussian,15709952.0,13.15637248,26856192.0,18.0863954944,58.49657315527086,72.74181571487553
hires,2048,2048,128,128,5,16,1024,50.0,os,sobel,11146240.0,4.9300230144,26856192.0,18.0863954944,41.50342684472914,27.25818428512446
hires,2048,2048,128,128,5,16,1024,50.0,ws,gaussian,9788160.0,13.52209536,15370240.0,20.6534854144,63.68254497001998,65.47125140714574
hires,2048,2048,128,128,5,16,1024,50.0,ws,sobel,5582080.0,7.1313900544,15370240.0,20.6534854144,36.31745502998001,34.528748592854264
hires,2048,2048,128,128,5,16,1024,200.0,os,gaussian,14740736.0,13.16405248,25194752.0,18.0979154944,58.50716847699077,72.73794865532071
hires,2048,2048,128,128,5,16,1024,200.0,os,sobel,10454016.0,4.9338630144,25194752.0,18.0979154944,41.49283152300924,27.26205134467931
hires,2048,2048,128,128,5,16,1024,200.0,ws,gaussian,8755968.0,13.52977536,13305856.0,20.6662854144,65.80537171002001,65.46786269859908
hires,2048,2048,128,128,5,16,1024,200.0,ws,sobel,4549888.0,7.1365100543999995,13305856.0,20.6662854144,34.19462828997999,34.532137301400915
hires,2048,2048,128,128,5,16,1024,800.0,os,gaussian,14498560.0,13.20501248,24779520.0,18.1644754944,58.51025362880314,72.69691042866074
hires,2048,2048,128,128,5,16,1024,800.0,os,sobel,10280960.0,4.9594630144,24779520.0,18.1644754944,41.48974637119686,27.303089571339246
hires,2048,2048,128,128,5,16,1024,800.0,ws,gaussian,8497920.0,13.57073536,12789760.0,20.7379654144,66.4431545236189,65.43908762899552
hires,2048,2048,128,128,5,16,1024,800.0,ws,sobel,4291840.0,7.1672300544,12789760.0,20.7379654144,33.556845476381106,34.56091237100448
hires,2048,2048,128,128,5,16,4096,50.0,os,gaussian,16598528.0,11.55637248,27744768.0,16.4863954944,59.8257949030246,70.09641667231263
hires,2048,2048,128,128,5,16,4096,50.0,os,sobel,11146240.0,4.9300230144,27744768.0,16.4863954944,40.1742050969754,29.903583327687365
hires,2048,2048,128,128,5,16,4096,50.0,ws,gaussian,11264000.0,14.85841536,16979712.0,22.6579654144,66.33799206959459,65.57700609145122
hires,2048,2048,128,128,5,16,4096,50.0,ws,sobel,5715712.0,7.7995500544,16979712.0,22.6579654144,33.662007930405416,34.422993908548776
hires,2048,2048,128,128,5,16,4096,200.0,os,gaussian,14962688.0,11.55637248,25416704.0,16.4902354944,58.869505660529384,70.08009366466892
hires,2048,2048,128,128,5,16,4096,200.0,os,sobel,10454016.0,4.9338630144,25416704.0,16.4902354944,41.13049433947061,29.91990633533108
hires,2048,2048,128,128,5,16,4096,200.0,ws,gaussian,9124864.0,14.86097536,13708032.0,22.6630854144,66.56582068089716,65.57348696465407
hires,2048,2048,128,128,5,16,4096,200.0,ws,sobel,4583168.0,7.8021100544,13708032.0,22.6630854144,33.434179319102846,34.426513035345934
hires,2048,2048,128,128,5,16,4096,800.0,os,gaussian,14553856.0,11.56661248,24834816.0,16.5260754944,58.602632691138126,69.99007407366283
hires,2048,2048,128,128,5,16,4096,800.0,os,sobel,10280960.0,4.9594630144,24834816.0,16.5260754944,41.39736730886188,30.00992592633717
hires,2048,2048,128,128,5,16,4096,800.0,ws,gaussian,8590080.0,14.88145536,12890112.0,22.7040454144,66.64084842707341,65.54539108947283
hires,2048,2048,128,128,5,16,4096,800.0,ws,sobel,4300032.0,7.8225900544,12890112.0,22.7040454144,33.3591515729266,34.45460891052718
hires,2048,2048,128,128,5,32,256,50.0,os,gaussian,315466752.0,1575.24942848,325241856.0,1595.9974150144,96.99451229303034,98.69999873814251
hires,2048,2048,128,128,5,32,256,50.0,os,sobel,9775104.0,20.747986534400003,325241856.0,1595.9974150144,3.0054877069696713,1.3000012618574825
hires,2048,2048,128,128,5,32,256,50.0,ws,gaussian,4603392.0,11.56105344,9290752.0,17.1769234944,49.54810977625923,67.30572819847
hires,2048,2048,128,128,5,32,256,50.0,ws,sobel,4687360.0,5.615870054399999,9290752.0,17.1769234944,50.45189022374077,32.694271801529986
hires,2048,2048,128,128,5,32,256,200.0,os,gaussian,79206144.0,1577.92206848,88629248.0,1598.7058950144,89.36795221369812,98.69995934841957
hires,2048,2048,128,128,5,32,256,200.0,os,sobel,9423104.0,20.783826534400003,88629248.0,1598.7058950144,10.632047786301877,1.3000406515804332
hires,2048,2048,128,128,5,32,256,200.0,ws,gaussian,4314368.0,11.57897344,8649728.0,17.2050834944,49.878655143838046,67.2997224556846
hires,2048,2048,128,128,5,32,256,200.0,ws,sobel,4335360.0,5.6261100544,8649728.0,17.2050834944,50.121344856161954,32.70027754431541
hires,2048,2048,128,128,5,32,256,800.0,os,gaussian,20134912.0,1583.26734848,29469952.0,1604.1279750144,68.32353171121555,98.69956594116422
hires,2048,2048,128,128,5,32,256,800.0,os,sobel,9335040.0,20.8606265344,29469952.0,1604.1279750144,31.676468288784456,1.3004340588357821
hires,2048,2048,128,128,5,32,256,800.0,ws,gaussian,4242176.0,11.61481344,8489472.0,17.2665234944,49.96984500331705,67.26781707833078
hires,2048,2048,128,128,5,32,256,800.0,ws,sobel,4247296.0,5.6517100544,8489472.0,17.2665234944,50.03015499668295,32.732182921669214
hires,2048,2048,128,128,5,32,1024,50.0,os,gaussian,12695296.0,13.15022848,22924032.0,18.0722950144,55.37985638826538,72.76457400414226
hires,2048,2048,128,128,5,32,1024,50.0,os,sobel,10228736.0,4.9220665344,22924032.0,18.0722950144,44.62014361173462,27.23542599585774
hires,2048,2048,128,128,5,32,1024,50.0,ws,gaussian,5510400.0,13.09193344,11104768.0,20.2271634944,49.62192816635161,64.72451485164775
hires,2048,2048,128,128,5,32,1024,50.0,ws,sobel,5594368.0,7.1352300544,11104768.0,20.2271634944,50.3780718336484,35.27548514835225
hires,2048,2048,128,128,5,32,1024,200.0,os,gaussian,11726080.0,13.15790848,21262592.0,18.0850950144,55.14887366507338,72.75553968349739
hires,2048,2048,128,128,5,32,1024,200.0,os,sobel,9536512.0,4.9271865344,21262592.0,18.0850950144,44.85112633492662,27.244460316502604
hires,2048,2048,128,128,5,32,1024,200.0,ws,gaussian,4541184.0,13.09961344,9103360.0,20.2412434944,49.884701912260965,64.71743420123461
hires,2048,2048,128,128,5,32,1024,200.0,ws,sobel,4562176.0,7.141630054399999,9103360.0,20.2412434944,50.115298087739035,35.28256579876539
hires,2048,2048,128,128,5,32,1024,800.0,os,gaussian,11483904.0,13.18862848,20847360.0,18.136295014399998,55.0856511328053,72.7195299234402
hires,2048,2048,128,128,5,32,1024,800.0,os,sobel,9363456.0,4.9476665344,20847360.0,18.136295014399998,44.9143488671947,27.28047007655981
hires,2048,2048,128,128,5,32,1024,800.0,ws,gaussian,4299008.0,13.13033344,8603136.0,20.2975634944,49.970243408915074,64.689209833597
hires,2048,2048,128,128,5,32,1024,800.0,ws,sobel,4304128.0,7.1672300544,8603136.0,20.2975634944,50.029756591084926,35.310790166403
hires,2048,2048,128,128,5,32,4096,50.0,os,gaussian,13583872.0,11.55022848,23812608.0,16.4722950144,57.044873035326496,70.11912104477759
hires,2048,2048,128,128,5,32,4096,50.0,os,sobel,10228736.0,4.9220665344,23812608.0,16.4722950144,42.955126964673504,29.88087895522241
hires,2048,2048,128,128,5,32,4096,50.0,ws,gaussian,6986240.0,14.42825344,14056448.0,28.9426834944,49.7013185692431,49.85112538991647
hires,2048,2048,128,128,5,32,4096,50.0,ws,sobel,7070208.0,14.5144300544,14056448.0,28.9426834944,50.2986814307569,50.14887461008354
hires,2048,2048,128,128,5,32,4096,200.0,os,gaussian,11948032.0,11.55022848,21484544.0,16.4774150144,55.61222058052524,70.09733304590547
hires,2048,2048,128,128,5,32,4096,200.0,os,sobel,9536512.0,4.9271865344,21484544.0,16.4774150144,44.38777941947477,29.902666954094535
hires,2048,2048,128,128,5,32,4096,200.0,ws,gaussian,4910080.0,14.43081344,9841152.0,28.9503634944,49.89334581967639,49.8467435228971
hires,2048,2048,128,128,5,32,4096,200.0,ws,sobel,4931072.0,14.5195500544,9841152.0,28.9503634944,50.10665418032361,50.15325647710289
hires,2048,2048,128,128,5,32,4096,800.0,os,gaussian,11539200.0,11.55022848,20902656.0,16.4978950144,55.204467795862875,70.01031628531102
hires,2048,2048,128,128,5,32,4096,800.0,os,sobel,9363456.0,4.9476665344,20902656.0,16.4978950144,44.795532204137125,29.989683714688965
hires,2048,2048,128,128,5,32,4096,800.0,ws,gaussian,4391168.0,14.44105344,8787456.0,28.981083494399996,49.970867563945696,49.8292392787538
hires,2048,2048,128,128,5,32,4096,800.0,ws,sobel,4396288.0,14.540030054399999,8787456.0,28.981083494399996,50.029132436054304,50.1707607212462
hires,2048,2048,128,128,5,64,256,50.0,os,gaussian,315521024.0,1575.26171648,324837376.0,1596.0114847743998,97.13199505712052,98.6998985601076
hires,2048,2048,128,128,5,64,256,50.0,os,sobel,9316352.0,20.749768294400003,324837376.0,1596.0114847743998,2.8680049428794794,1.3001014398923973
hires,2048,2048,128,128,5,64,256,50.0,ws,gaussian,4627968.0,11.58153344,9339904.0,17.2050834944,49.55048788510032,67.31460177900107
hires,2048,2048,128,128,5,64,256,50.0,ws,sobel,4711936.0,5.6235500544,9339904.0,17.2050834944,50.44951211489968,32.68539822099894
hires,2048,2048,128,128,5,64,256,200.0,os,gaussian,79246336.0,1577.93435648,88210688.0,1598.7174047744,89.83756707577204,98.70001738691694
hires,2048,2048,128,128,5,64,256,200.0,os,sobel,8964352.0,20.7830482944,88210688.0,1598.7174047744,10.162432924227957,1.2999826130830647
hires,2048,2048,128,128,5,64,256,200.0,ws,gaussian,4338944.0,11.59945344,8698880.0,17.230683494399997,49.87934078869923,67.31859153335294
hires,2048,2048,128,128,5,64,256,200.0,ws,sobel,4359936.0,5.6312300544,8698880.0,17.230683494399997,50.12065921130077,32.68140846664706
hires,2048,2048,128,128,5,64,256,800.0,os,gaussian,20145408.0,1583.27963648,29021696.0,1604.1343647744,69.41499214932166,98.69993881109
hires,2048,2048,128,128,5,64,256,800.0,os,sobel,8876288.0,20.8547282944,29021696.0,1604.1343647744,30.585007850678338,1.3000611889100038
hires,2048,2048,128,128,5,64,256,800.0,ws,gaussian,4266752.0,11.63529344,8538624.0,17.2870034944,49.97001858847515,67.30659506009337
hires,2048,2048,128,128,5,64,256,800.0,ws,sobel,4271872.0,5.6517100544,8538624.0,17.2870034944,50.02998141152486,32.693404939906614
hires,2048,2048,128,128,5,64,1024,50.0,os,gaussian,11187968.0,13.16251648,20957952.0,18.0863647744,53.38292596528515,72.77590961026415
hires,2048,2048,128,128,5,64,1024,50.0,os,sobel,9769984.0,4.9238482944,20957952.0,18.0863647744,46.61707403471485,27.22409038973585
hires,2048,2048,128,128,5,64,1024,50.0,ws,gaussian,5534976.0,13.11241344,11153920.0,20.2553234944,49.623594216203806,64.73564070020997
hires,2048,2048,128,128,5,64,1024,50.0,ws,sobel,5618944.0,7.1429100544,11153920.0,20.2553234944,50.37640578379619,35.26435929979003
hires,2048,2048,128,128,5,64,1024,200.0,os,gaussian,10218752.0,13.17019648,19296512.0,18.0966047744,52.95647213340939,72.77716811625878
hires,2048,2048,128,128,5,64,1024,200.0,os,sobel,9077760.0,4.9264082944,19296512.0,18.0966047744,47.04352786659061,27.22283188374123
hires,2048,2048,128,128,5,64,1024,200.0,ws,gaussian,4565760.0,13.12009344,9152512.0,20.2668434944,49.88532110091743,64.73673832644565
hires,2048,2048,128,128,5,64,1024,200.0,ws,sobel,4586752.0,7.1467500544,9152512.0,20.2668434944,50.11467889908256,35.26326167355436
hires,2048,2048,128,128,5,64,1024,800.0,os,gaussian,9976576.0,13.20091648,18881280.0,18.1426847744,52.83845163039794,72.76164825741218
hires,2048,2048,128,128,5,64,1024,800.0,os,sobel,8904704.0,4.941768294399999,18881280.0,18.1426847744,47.161548369602066,27.23835174258783
hires,2048,2048,128,128,5,64,1024,800.0,ws,gaussian,4323584.0,13.15081344,8652288.0,20.3180434944,49.970412450440854,64.7248020884717
hires,2048,2048,128,128,5,64,1024,800.0,ws,sobel,4328704.0,7.1672300544,8652288.0,20.3180434944,50.02958754955914,35.275197911528295
hires,2048,2048,128,128,5,64,4096,50.0,os,gaussian,12076544.0,11.56251648,21846528.0,16.4863647744,55.27900817924019,70.13381444740479
hires,2048,2048,128,128,5,64,4096,50.0,os,sobel,9769984.0,4.9238482944,21846528.0,16.4863647744,44.72099182075981,29.86618555259522
hires,2048,2048,128,128,5,64,4096,50.0,ws,gaussian,9157888.0,25.18409344,18399744.0,50.4415634944,49.77182291231878,49.927265721642286
hires,2048,2048,128,128,5,64,4096,50.0,ws,sobel,9241856.0,25.257470054400002,18399744.0,50.4415634944,50.228177087681225,50.07273427835772
hires,2048,2048,128,128,5,64,4096,200.0,os,gaussian,10440704.0,11.56251648,19518464.0,16.488924774399997,53.49142227585122,70.1229257710695
hires,2048,2048,128,128,5,64,4096,200.0,os,sobel,9077760.0,4.9264082944,19518464.0,16.488924774399997,46.508577724148786,29.87707422893051
hires,2048,2048,128,128,5,64,4096,200.0,ws,gaussian,5471488.0,25.18793344,10963968.0,50.4492434944,49.90426823573363,49.92727679414246
hires,2048,2048,128,128,5,64,4096,200.0,ws,sobel,5492480.0,25.261310054400003,10963968.0,50.4492434944,50.09573176426637,50.07272320585754
hires,2048,2048,128,128,5,64,4096,800.0,os,gaussian,10031872.0,11.56251648,18936576.0,16.5042847744,52.97616633545579,70.05766464921135
hires,2048,2048,128,128,5,64,4096,800.0,os,sobel,8904704.0,4.941768294399999,18936576.0,16.5042847744,47.02383366454421,29.942335350788646
hires,2048,2048,128,128,5,64,4096,800.0,ws,gaussian,4549888.0,25.19305344,9104896.0,50.4646034944,49.97188325929258,49.92222606642623
hires,2048,2048,128,128,5,64,4096,800.0,ws,sobel,4555008.0,25.271550054400002,9104896.0,50.4646034944,50.02811674070742,50.077773933573766
hires,2048,2048,128,128,5,128,256,50.0,os,gaussian,147709184.0,736.93954048,156796160.0,757.7017196544,94.20459276553711,97.25984795390593
hires,2048,2048,128,128,5,128,256,50.0,os,sobel,9086976.0,20.7621791744,156796160.0,757.7017196544,5.795407234462885,2.7401520460940705
hires,2048,2048,128,128,5,128,256,50.0,ws,gaussian,4677120.0,11.62249344,9438208.0,17.2614034944,49.55516979494413,67.3322620826899
hires,2048,2048,128,128,5,128,256,50.0,ws,sobel,4761088.0,5.638910054399999,9438208.0,17.2614034944,50.44483020505588,32.667737917310106
hires,2048,2048,128,128,5,128,256,200.0,os,gaussian,37136384.0,738.18882048,45871360.0,758.9842796544,80.95766944777743,97.26009355768619
hires,2048,2048,128,128,5,128,256,200.0,os,sobel,8734976.0,20.7954591744,45871360.0,758.9842796544,19.042330552222563,2.7399064423138144
hires,2048,2048,128,128,5,128,256,200.0,ws,gaussian,4388096.0,11.64041344,8797184.0,17.2870034944,49.88068909323711,67.33621268585286
hires,2048,2048,128,128,5,128,256,200.0,ws,sobel,4409088.0,5.6465900544,8797184.0,17.2870034944,50.11931090676289,32.663787314147136
hires,2048,2048,128,128,5,128,256,800.0,os,gaussian,9516544.0,740.68738048,18163456.0,761.5596396544,52.39390565319728,97.25927450883925
hires,2048,2048,128,128,5,128,256,800.0,os,sobel,8646912.0,20.8722591744,18163456.0,761.5596396544,47.60609434680273,2.7407254911607377
hires,2048,2048,128,128,5,128,256,800.0,ws,gaussian,4315904.0,11.67625344,8636928.0,17.3484434944,49.97035983164385,67.30432873571074
hires,2048,2048,128,128,5,128,256,800.0,ws,sobel,4321024.0,5.6721900544,8636928.0,17.3484434944,50.02964016835616,32.69567126428925
hires,2048,2048,128,128,5,128,1024,50.0,os,gaussian,10434304.0,13.19938048,19974912.0,18.135639654400002,52.23704615069143,72.78144433575363
hires,2048,2048,128,128,5,128,1024,50.0,os,sobel,9540608.0,4.9362591744,19974912.0,18.135639654400002,47.76295384930857,27.21855566424636
hires,2048,2048,128,128,5,128,1024,50.0,ws,gaussian,5584128.0,13.15337344,11252224.0,20.3116434944,49.62688265004323,64.7577998482813
hires,2048,2048,128,128,5,128,1024,50.0,ws,sobel,5668096.0,7.1582700544,11252224.0,20.3116434944,50.37311734995677,35.24220015171871
hires,2048,2048,128,128,5,128,1024,200.0,os,gaussian,9465088.0,13.20706048,18313472.0,18.1458796544,51.68374407649189,72.78269630096197
hires,2048,2048,128,128,5,128,1024,200.0,os,sobel,8848384.0,4.9388191744,18313472.0,18.1458796544,48.316255923508116,27.217303699038027
hires,2048,2048,128,128,5,128,1024,200.0,ws,gaussian,4614912.0,13.16105344,9250816.0,20.3231634944,49.88653973876467,64.75888187203974
hires,2048,2048,128,128,5,128,1024,200.0,ws,sobel,4635904.0,7.162110054399999,9250816.0,20.3231634944,50.11346026123533,35.241118127960256
hires,2048,2048,128,128,5,128,1024,800.0,os,gaussian,9222912.0,13.23778048,17898240.0,18.1970796544,51.52971465350783,72.74673041725761
hires,2048,2048,128,128,5,128,1024,800.0,os,sobel,8675328.0,4.9592991744,17898240.0,18.1970796544,48.47028534649217,27.253269582742394
hires,2048,2048,128,128,5,128,1024,800.0,ws,gaussian,4372736.0,13.19177344,8750592.0,20.3794834944,49.97074483646364,64.73065641543329
hires,2048,2048,128,128,5,128,1024,800.0,ws,sobel,4377856.0,7.187710054399999,8750592.0,20.3794834944,50.02925516353637,35.26934358456672
hires,2048,2048,128,128,5,128,4096,50.0,os,gaussian,11322880.0,11.59938048,20863488.0,16.5356396544,54.2712704606248,70.14775794847161
hires,2048,2048,128,128,5,128,4096,50.0,os,sobel,9540608.0,4.9362591744,20863488.0,16.5356396544,45.7287295393752,29.852242051528382
hires,2048,2048,128,128,5,128,4096,50.0,ws,gaussian,9207040.0,25.22505344,18498048.0,50.4978834944,49.77303551163885,49.95269443876267
hires,2048,2048,128,128,5,128,4096,50.0,ws,sobel,9291008.0,25.2728300544,18498048.0,50.4978834944,50.22696448836115,50.04730556123733
hires,2048,2048,128,128,5,128,4096,200.0,os,gaussian,9687040.0,11.59938048,18535424.0,16.5381996544,52.26230594994752,70.13689955613746
hires,2048,2048,128,128,5,128,4096,200.0,os,sobel,8848384.0,4.9388191744,18535424.0,16.5381996544,47.73769405005248,29.863100443862546
hires,2048,2048,128,128,5,128,4096,200.0,ws,gaussian,5520640.0,25.22889344,11062272.0,50.5055634944,49.90511894844025,49.952701632162466
hires,2048,2048,128,128,5,128,4096,200.0,ws,sobel,5541632.0,25.2766700544,11062272.0,50.5055634944,50.094881051559746,50.047298367837534
hires,2048,2048,128,128,5,128,4096,800.0,os,gaussian,9278208.0,11.59938048,17953536.0,16.558679654400002,51.679000727210514,70.05015328572887
hires,2048,2048,128,128,5,128,4096,800.0,os,sobel,8675328.0,4.9592991744,17953536.0,16.558679654400002,48.32099927278949,29.94984671427112
hires,2048,2048,128,128,5,128,4096,800.0,ws,gaussian,4599040.0,25.23401344,9203200.0,50.5260434944,49.97218358831711,49.942587415926965
hires,2048,2048,128,128,5,128,4096,800.0,ws,sobel,4604160.0,25.2920300544,9203200.0,50.5260434944,50.02781641168289,50.057412584073035
hires,2048,2048,128,128,7,8,256,50.0,os,gaussian,33415168.0,43.909264179199994,45942784.0,57.1483201536,72.73213569295235,76.83386678940549
hires,2048,2048,128,128,7,8,256,50.0,os,sobel,12527616.0,13.2390559744,45942784.0,57.1483201536,27.267864307047653,23.1661332105945
hires,2048,2048,128,128,7,8,256,50.0,ws,gaussian,29986560.0,25.2715848192,38721792.0,31.7631387136,77.44104405085385,79.56261831384907
hires,2048,2048,128,128,7,8,256,50.0,ws,sobel,8735232.0,6.4915538944,38721792.0,31.7631387136,22.558955949146156,20.43738168615092
hires,2048,2048,128,128,7,8,256,200.0,os,gaussian,33126144.0,43.980944179199994,45301760.0,57.24304015359999,73.12330470162749,76.83195033175409
hires,2048,2048,128,128,7,8,256,200.0,os,sobel,12175616.0,13.2620959744,45301760.0,57.24304015359999,26.876695298372518,23.168049668245917
hires,2048,2048,128,128,7,8,256,200.0,ws,gaussian,29546240.0,25.3074248192,38029824.0,31.8092187136,77.69228697981877,79.56003272843617
hires,2048,2048,128,128,7,8,256,200.0,ws,sobel,8483584.0,6.5017938943999996,38029824.0,31.8092187136,22.307713020181215,20.439967271563837
hires,2048,2048,128,128,7,8,256,800.0,os,gaussian,33053952.0,44.1345441792,45141504.0,57.452960153599996,73.22297458232671,76.81857307474964
hires,2048,2048,128,128,7,8,256,800.0,os,sobel,12087552.0,13.318415974399999,45141504.0,57.452960153599996,26.77702541767328,23.181426925250374
hires,2048,2048,128,128,7,8,256,800.0,ws,gaussian,29435904.0,25.3893448192,37856512.0,31.921858713600002,77.75651385949133,79.53592253819203
hires,2048,2048,128,128,7,8,256,800.0,ws,sobel,8420608.0,6.532513894399999,37856512.0,31.921858713600002,22.24348614050867,20.46407746180796
hires,2048,2048,128,128,7,8,1024,50.0,os,gaussian,34322176.0,25.8612641792,47303424.0,30.8136001536,72.55748759328712,83.92808386649551
hires,2048,2048,128,128,7,8,1024,50.0,os,sobel,12981248.0,4.9523359743999995,47303424.0,30.8136001536,27.442512406712883,16.07191613350448
hires,2048,2048,128,128,7,8,1024,50.0,ws,gaussian,31194880.0,28.3333448192,41138432.0,36.3442587136,75.82904472392141,77.95824105939924
hires,2048,2048,128,128,7,8,1024,50.0,ws,sobel,9943552.0,8.0109138944,41138432.0,36.3442587136,24.170955276078583,22.041758940600765
hires,2048,2048,128,128,7,8,1024,200.0,os,gaussian,33352960.0,25.8766241792,45641984.0,30.8340801536,73.07517569788378,83.9221538320442
hires,2048,2048,128,128,7,8,1024,200.0,os,sobel,12289024.0,4.957455974399999,45641984.0,30.8340801536,26.924824302116228,16.077846167955805
hires,2048,2048,128,128,7,8,1024,200.0,ws,gaussian,29848320.0,28.3487048192,38633984.0,36.3660187136,77.25923373577004,77.95383113686371
hires,2048,2048,128,128,7,8,1024,200.0,ws,sobel,8785664.0,8.017313894399999,38633984.0,36.3660187136,22.740766264229958,22.04616886313629
hires,2048,2048,128,128,7,8,1024,800.0,os,gaussian,33110784.0,25.9483041792,45226752.0,30.9313601536,73.2106165837423,83.88995521162028
hires,2048,2048,128,128,7,8,1024,800.0,os,sobel,12115968.0,4.9830559744,45226752.0,30.9313601536,26.789383416257706,16.110044788379728
hires,2048,2048,128,128,7,8,1024,800.0,ws,gaussian,29511680.0,28.420384819200002,38007808.0,36.4684187136,77.6463615055096,77.93149750307468
hires,2048,2048,128,128,7,8,1024,800.0,ws,sobel,8496128.0,8.0480338944,38007808.0,36.4684187136,22.353638494490397,22.068502496925326
hires,2048,2048,128,128,7,8,4096,50.0,os,gaussian,37224192.0,22.2427041792,50205440.0,27.1950401536,74.14374219208118,81.78956182293253
hires,2048,2048,128,128,7,8,4096,50.0,os,sobel,12981248.0,4.9523359743999995,50205440.0,27.1950401536,25.856257807918826,18.21043817706746
hires,2048,2048,128,128,7,8,4096,50.0,ws,gaussian,34684160.0,27.6511048192,44761344.0,36.3301787136,77.48686009070684,76.11056647196995
hires,2048,2048,128,128,7,8,4096,50.0,ws,sobel,10077184.0,8.6790738944,44761344.0,36.3301787136,22.513139909293162,23.889433528030064
