resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,run_name,spec_hash,simulation_hash,tile_class,stage,stage_op,component,action,count
hires,2048,2048,128,128,5,8,4096,50.0,ws,run_008616d3aa27,ee813da35519,fe6b2ca92c19,full,sobel_3x3,sobel,accelerator.ifmap_sram,read,37748736.0
hires,2048,2048,128,128,5,8,4096,50.0,ws,run_008616d3aa27,ee813da35519,fe6b2ca92c19,full,sobel_3x3,sobel,accelerator.filter_sram,read,4608.0
hires,2048,2048,128,128,5,8,4096,50.0,ws,run_008616d3aa27,ee813da35519,fe6b2ca92c19,full,sobel_3x3,sobel,accelerator.ofmap_sram,write,16777216.0
hires,2048,2048,128,128,5,8,4096,50.0,ws,run_008616d3aa27,ee813da35519,fe6b2ca92c19,full,sobel_3x3,sobel,accelerator.ifmap_dram,read,67110400.0
hires,2048,2048,128,128,5,8,4096,50.0,ws,run_008616d3aa27,ee813da35519,fe6b2ca92c19,full,sobel_3x3,sobel,accelerator.filter_dram,read,25600.0
hires,2048,2048,128,128,5,8,4096,50.0,ws,run_008616d3aa27,ee813da35519,fe6b2ca92c19,full,sobel_3x3,sobel,accelerator.ofmap_dram,write,16777216.0
1080p,1920,1080,128,128,11,32,4096,200.0,os,run_00c45888ec65,3cafcace4a35,00c45888ec65,bottom_edge,gaussian_k11,gaussian,accelerator.mac_array,mac,13009920.0
1080p,1920,1080,128,128,11,32,4096,200.0,os,run_00c45888ec65,3cafcace4a35,00c45888ec65,bottom_edge,gaussian_k11,gaussian,accelerator.ifmap_sram,read,13009920.0
1080p,1920,1080,128,128,11,32,4096,200.0,os,run_00c45888ec65,3cafcace4a35,00c45888ec65,bottom_edge,gaussian_k11,gaussian,accelerator.filter_sram,read,406560.0
1080p,1920,1080,128,128,11,32,4096,200.0,os,run_00c45888ec65,3cafcace4a35,00c45888ec65,bottom_edge,gaussian_k11,gaussian,accelerator.ofmap_sram,write,322560.0
1080p,1920,1080,128,128,11,32,4096,200.0,os,run_00c45888ec65,3cafcace4a35,00c45888ec65,bottom_edge,gaussian_k11,gaussian,accelerator.ifmap_dram,read,13011000.0
1080p,1920,1080,128,128,11,32,4096,200.0,os,run_00c45888ec65,3cafcace4a35,00c45888ec65,bottom_edge,gaussian_k11,gaussian,accelerator.filter_dram,read,60000.0
1080p,1920,1080,128,128,11,32,4096,200.0,os,run_00c45888ec65,3cafcace4a35,00c45888ec65,bottom_edge,gaussian_k11,gaussian,accelerator.ofmap_dram,write,107520.0
1080p,1920,1080,128,128,11,32,4096,200.0,os,run_00c45888ec65,3cafcace4a35,00c45888ec65,bottom_edge,sobel_3x3,sobel,accelerator.mac_array,mac,1935360.0
1080p,1920,1080,128,128,11,32,4096,200.0,os,run_00c45888ec65,3cafcace4a35,00c45888ec65,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_sram,read,967680.0
1080p,1920,1080,128,128,11,32,4096,200.0,os,run_00c45888ec65,3cafcace4a35,00c45888ec65,bottom_edge,sobel_3x3,sobel,accelerator.filter_sram,read,60480.0
1080p,1920,1080,128,128,11,32,4096,200.0,os,run_00c45888ec65,3cafcace4a35,00c45888ec65,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_sram,write,430080.0
1080p,1920,1080,128,128,11,32,4096,200.0,os,run_00c45888ec65,3cafcace4a35,00c45888ec65,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_dram,read,969000.0
1080p,1920,1080,128,128,11,32,4096,200.0,os,run_00c45888ec65,3cafcace4a35,00c45888ec65,bottom_edge,sobel_3x3,sobel,accelerator.filter_dram,read,6000.0
1080p,1920,1080,128,128,11,32,4096,200.0,os,run_00c45888ec65,3cafcace4a35,00c45888ec65,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_dram,write,215040.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,gaussian_k7,gaussian,accelerator.mac_array,mac,5268480.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,gaussian_k7,gaussian,accelerator.ifmap_sram,read,5268480.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,gaussian_k7,gaussian,accelerator.filter_sram,read,164640.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,gaussian_k7,gaussian,accelerator.ofmap_sram,write,322560.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,gaussian_k7,gaussian,accelerator.ifmap_dram,read,5271000.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,gaussian_k7,gaussian,accelerator.filter_dram,read,24000.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,gaussian_k7,gaussian,accelerator.ofmap_dram,write,107520.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,sobel_3x3,sobel,accelerator.mac_array,mac,1935360.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_sram,read,967680.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,sobel_3x3,sobel,accelerator.filter_sram,read,60480.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_sram,write,430080.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_dram,read,969000.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,sobel_3x3,sobel,accelerator.filter_dram,read,6000.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_dram,write,215040.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,gaussian_k7,gaussian,accelerator.mac_array,mac,5268480.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,gaussian_k7,gaussian,accelerator.ifmap_sram,read,5268480.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,gaussian_k7,gaussian,accelerator.filter_sram,read,41160.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,gaussian_k7,gaussian,accelerator.ofmap_sram,write,322560.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,gaussian_k7,gaussian,accelerator.ifmap_dram,read,5268750.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,gaussian_k7,gaussian,accelerator.filter_dram,read,94500.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,gaussian_k7,gaussian,accelerator.ofmap_dram,write,107520.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,sobel_3x3,sobel,accelerator.mac_array,mac,1935360.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_sram,read,967680.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,sobel_3x3,sobel,accelerator.filter_sram,read,15120.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_sram,write,430080.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_dram,read,968250.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,sobel_3x3,sobel,accelerator.filter_dram,read,18000.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_dram,write,215040.0
1080p,1920,1080,128,128,3,128,1024,200.0,ws,run_015fca31f854,23aa2d818b88,015fca31f854,bottom_edge,gaussian_k3,gaussian,accelerator.mac_array,mac,967680.0
1080p,1920,1080,128,128,3,128,1024,200.0,ws,run_015fca31f854,23aa2d818b88,015fca31f854,bottom_edge,gaussian_k3,gaussian,accelerator.ifmap_sram,read,967680.0
1080p,1920,1080,128,128,3,128,1024,200.0,ws,run_015fca31f854,23aa2d818b88,015fca31f854,bottom_edge,gaussian_k3,gaussian,accelerator.filter_sram,read,135.0
1080p,1920,1080,128,128,3,128,1024,200.0,ws,run_015fca31f854,23aa2d818b88,015fca31f854,bottom_edge,gaussian_k3,gaussian,accelerator.ofmap_sram,write,107520.0
1080p,1920,1080,128,128,3,128,1024,200.0,ws,run_015fca31f854,23aa2d818b88,015fca31f854,bottom_edge,gaussian_k3,gaussian,accelerator.ifmap_dram,read,3543000.0
1080p,1920,1080,128,128,3,128,1024,200.0,ws,run_015fca31f854,23aa2d818b88,015fca31f854,bottom_edge,gaussian_k3,gaussian,accelerator.filter_dram,read,18000.0
1080p,1920,1080,128,128,3,128,1024,200.0,ws,run_015fca31f854,23aa2d818b88,015fca31f854,bottom_edge,gaussian_k3,gaussian,accelerator.ofmap_dram,write,107520.0
1080p,1920,1080,128,128,3,128,1024,200.0,ws,run_015fca31f854,23aa2d818b88,015fca31f854,bottom_edge,sobel_3x3,sobel,accelerator.mac_array,mac,1935360.0
1080p,1920,1080,128,128,3,128,1024,200.0,ws,run_015fca31f854,23aa2d818b88,015fca31f854,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_sram,read,967680.0
1080p,1920,1080,128,128,3,128,1024,200.0,ws,run_015fca31f854,23aa2d818b88,015fca31f854,bottom_edge,sobel_3x3,sobel,accelerator.filter_sram,read,270.0
1080p,1920,1080,128,128,3,128,1024,200.0,ws,run_015fca31f854,23aa2d818b88,015fca31f854,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_sram,write,215040.0
1080p,1920,1080,128,128,3,128,1024,200.0,ws,run_015fca31f854,23aa2d818b88,015fca31f854,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_dram,read,3543000.0
1080p,1920,1080,128,128,3,128,1024,200.0,ws,run_015fca31f854,23aa2d818b88,015fca31f854,bottom_edge,sobel_3x3,sobel,accelerator.filter_dram,read,18000.0
1080p,1920,1080,128,128,3,128,1024,200.0,ws,run_015fca31f854,23aa2d818b88,015fca31f854,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_dram,write,215040.0
1080p,1920,1080,128,128,11,64,4096,50.0,ws,run_0165dd685c82,3057f405329a,0165dd685c82,bottom_edge,gaussian_k11,gaussian,accelerator.mac_array,mac,13009920.0
1080p,1920,1080,128,128,11,64,4096,50.0,ws,run_0165dd685c82,3057f405329a,0165dd685c82,bottom_edge,gaussian_k11,gaussian,accelerator.ifmap_sram,read,13009920.0
1080p,1920,1080,128,128,11,64,4096,50.0,ws,run_0165dd685c82,3057f405329a,0165dd685c82,bottom_edge,gaussian_k11,gaussian,accelerator.filter_sram,read,1815.0
1080p,1920,1080,128,128,11,64,4096,50.0,ws,run_0165dd685c82,3057f405329a,0165dd685c82,bottom_edge,gaussian_k11,gaussian,accelerator.ofmap_sram,write,215040.0
1080p,1920,1080,128,128,11,64,4096,50.0,ws,run_0165dd685c82,3057f405329a,0165dd685c82,bottom_edge,gaussian_k11,gaussian,accelerator.ifmap_dram,read,13763250.0
1080p,1920,1080,128,128,11,64,4096,50.0,ws,run_0165dd685c82,3057f405329a,0165dd685c82,bottom_edge,gaussian_k11,gaussian,accelerator.filter_dram,read,116250.0
1080p,1920,1080,128,128,11,64,4096,50.0,ws,run_0165dd685c82,3057f405329a,0165dd685c82,bottom_edge,gaussian_k11,gaussian,accelerator.ofmap_dram,write,215040.0
1080p,1920,1080,128,128,11,64,4096,50.0,ws,run_0165dd685c82,3057f405329a,0165dd685c82,bottom_edge,sobel_3x3,sobel,accelerator.mac_array,mac,1935360.0
1080p,1920,1080,128,128,11,64,4096,50.0,ws,run_0165dd685c82,3057f405329a,0165dd685c82,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_sram,read,967680.0
1080p,1920,1080,128,128,11,64,4096,50.0,ws,run_0165dd685c82,3057f405329a,0165dd685c82,bottom_edge,sobel_3x3,sobel,accelerator.filter_sram,read,270.0
1080p,1920,1080,128,128,11,64,4096,50.0,ws,run_0165dd685c82,3057f405329a,0165dd685c82,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_sram,write,215040.0
1080p,1920,1080,128,128,11,64,4096,50.0,ws,run_0165dd685c82,3057f405329a,0165dd685c82,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_dram,read,6882000.0
1080p,1920,1080,128,128,11,64,4096,50.0,ws,run_0165dd685c82,3057f405329a,0165dd685c82,bottom_edge,sobel_3x3,sobel,accelerator.filter_dram,read,9000.0
1080p,1920,1080,128,128,11,64,4096,50.0,ws,run_0165dd685c82,3057f405329a,0165dd685c82,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_dram,write,215040.0
720p,1280,720,128,128,7,32,1024,50.0,os,run_01b0e942bd61,,,bottom_edge,gaussian_k7,gaussian,accelerator.mac_array,mac,5017600.0
720p,1280,720,128,128,7,32,1024,50.0,os,run_01b0e942bd61,,,bottom_edge,gaussian_k7,gaussian,accelerator.ifmap_sram,read,5017600.0
720p,1280,720,128,128,7,32,1024,50.0,os,run_01b0e942bd61,,,bottom_edge,gaussian_k7,gaussian,accelerator.filter_sram,read,156800.0
720p,1280,720,128,128,7,32,1024,50.0,os,run_01b0e942bd61,,,bottom_edge,gaussian_k7,gaussian,accelerator.ofmap_sram,write,307200.0
720p,1280,720,128,128,7,32,1024,50.0,os,run_01b0e942bd61,,,bottom_edge,gaussian_k7,gaussian,accelerator.ifmap_dram,read,11802500.0
720p,1280,720,128,128,7,32,1024,50.0,os,run_01b0e942bd61,,,bottom_edge,gaussian_k7,gaussian,accelerator.filter_dram,read,16000.0
720p,1280,720,128,128,7,32,1024,50.0,os,run_01b0e942bd61,,,bottom_edge,gaussian_k7,gaussian,accelerator.ofmap_dram,write,102400.0
720p,1280,720,128,128,7,32,1024,50.0,os,run_01b0e942bd61,,,bottom_edge,sobel_3x3,sobel,accelerator.mac_array,mac,1843200.0
720p,1280,720,128,128,7,32,1024,50.0,os,run_01b0e942bd61,,,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_sram,read,921600.0
720p,1280,720,128,128,7,32,1024,50.0,os,run_01b0e942bd61,,,bottom_edge,sobel_3x3,sobel,accelerator.filter_sram,read,57600.0
720p,1280,720,128,128,7,32,1024,50.0,os,run_01b0e942bd61,,,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_sram,write,409600.0
720p,1280,720,128,128,7,32,1024,50.0,os,run_01b0e942bd61,,,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_dram,read,922000.0
720p,1280,720,128,128,7,32,1024,50.0,os,run_01b0e942bd61,,,bottom_edge,sobel_3x3,sobel,accelerator.filter_dram,read,3000.0
720p,1280,720,128,128,7,32,1024,50.0,os,run_01b0e942bd61,,,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_dram,write,204800.0
1080p,1920,1080,128,128,7,16,1024,800.0,os,run_022de474811a,e1058136518f,022de474811a,bottom_edge,gaussian_k7,gaussian,accelerator.mac_array,mac,5268480.0
1080p,1920,1080,128,128,7,16,1024,800.0,os,run_022de474811a,e1058136518f,022de474811a,bottom_edge,gaussian_k7,gaussian,accelerator.ifmap_sram,read,5268480.0
1080p,1920,1080,128,128,7,16,1024,800.0,os,run_022de474811a,e1058136518f,022de474811a,bottom_edge,gaussian_k7,gaussian,accelerator.filter_sram,read,329280.0
1080p,1920,1080,128,128,7,16,1024,800.0,os,run_022de474811a,e1058136518f,022de474811a,bottom_edge,gaussian_k7,gaussian,accelerator.ofmap_sram,write,322560.0
1080p,1920,1080,128,128,7,16,1024,800.0,os,run_022de474811a,e1058136518f,022de474811a,bottom_edge,gaussian_k7,gaussian,accelerator.ifmap_dram,read,7104000.0
1080p,1920,1080,128,128,7,16,1024,800.0,os,run_022de474811a,e1058136518f,022de474811a,bottom_edge,gaussian_k7,gaussian,accelerator.filter_dram,read,12000.0
1080p,1920,1080,128,128,7,16,1024,800.0,os,run_022de474811a,e1058136518f,022de474811a,bottom_edge,gaussian_k7,gaussian,accelerator.ofmap_dram,write,107520.0
1080p,1920,1080,128,128,7,16,1024,800.0,os,run_022de474811a,e1058136518f,022de474811a,bottom_edge,sobel_3x3,sobel,accelerator.mac_array,mac,1935360.0
1080p,1920,1080,128,128,7,16,1024,800.0,os,run_022de474811a,e1058136518f,022de474811a,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_sram,read,967680.0
1080p,1920,1080,128,128,7,16,1024,800.0,os,run_022de474811a,e1058136518f,022de474811a,bottom_edge,sobel_3x3,sobel,accelerator.filter_sram,read,120960.0
1080p,1920,1080,128,128,7,16,1024,800.0,os,run_022de474811a,e1058136518f,022de474811a,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_sram,write,430080.0
1080p,1920,1080,128,128,7,16,1024,800.0,os,run_022de474811a,e1058136518f,022de474811a,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_dram,read,972000.0
1080p,1920,1080,128,128,7,16,1024,800.0,os,run_022de474811a,e1058136518f,022de474811a,bottom_edge,sobel_3x3,sobel,accelerator.filter_dram,read,12000.0
1080p,1920,1080,128,128,7,16,1024,800.0,os,run_022de474811a,e1058136518f,022de474811a,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_dram,write,215040.0
1080p,1920,1080,128,128,3,8,256,50.0,ws,run_023602af47cb,64c7e659e0f4,023602af47cb,bottom_edge,gaussian_k3,gaussian,accelerator.mac_array,mac,967680.0
1080p,1920,1080,128,128,3,8,256,50.0,ws,run_023602af47cb,64c7e659e0f4,023602af47cb,bottom_edge,gaussian_k3,gaussian,accelerator.ifmap_sram,read,967680.0
1080p,1920,1080,128,128,3,8,256,50.0,ws,run_023602af47cb,64c7e659e0f4,023602af47cb,bottom_edge,gaussian_k3,gaussian,accelerator.filter_sram,read,135.0
1080p,1920,1080,128,128,3,8,256,50.0,ws,run_023602af47cb,64c7e659e0f4,023602af47cb,bottom_edge,gaussian_k3,gaussian,accelerator.ofmap_sram,write,215040.0
1080p,1920,1080,128,128,3,8,256,50.0,ws,run_023602af47cb,64c7e659e0f4,023602af47cb,bottom_edge,gaussian_k3,gaussian,accelerator.ifmap_dram,read,1767000.0
1080p,1920,1080,128,128,3,8,256,50.0,ws,run_023602af47cb,64c7e659e0f4,023602af47cb,bottom_edge,gaussian_k3,gaussian,accelerator.filter_dram,read,1500.0
1080p,1920,1080,128,128,3,8,256,50.0,ws,run_023602af47cb,64c7e659e0f4,023602af47cb,bottom_edge,gaussian_k3,gaussian,accelerator.ofmap_dram,write,215040.0
1080p,1920,1080,128,128,3,8,256,50.0,ws,run_023602af47cb,64c7e659e0f4,023602af47cb,bottom_edge,sobel_3x3,sobel,accelerator.mac_array,mac,1935360.0
1080p,1920,1080,128,128,3,8,256,50.0,ws,run_023602af47cb,64c7e659e0f4,023602af47cb,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_sram,read,967680.0
1080p,1920,1080,128,128,3,8,256,50.0,ws,run_023602af47cb,64c7e659e0f4,023602af47cb,bottom_edge,sobel_3x3,sobel,accelerator.filter_sram,read,270.0
1080p,1920,1080,128,128,3,8,256,50.0,ws,run_023602af47cb,64c7e659e0f4,023602af47cb,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_sram,write,430080.0
1080p,1920,1080,128,128,3,8,256,50.0,ws,run_023602af47cb,64c7e659e0f4,023602af47cb,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_dram,read,1767000.0
1080p,1920,1080,128,128,3,8,256,50.0,ws,run_023602af47cb,64c7e659e0f4,023602af47cb,bottom_edge,sobel_3x3,sobel,accelerator.filter_dram,read,1500.0
1080p,1920,1080,128,128,3,8,256,50.0,ws,run_023602af47cb,64c7e659e0f4,023602af47cb,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_dram,write,430080.0
1080p,1920,1080,128,128,7,16,1024,800.0,ws,run_02d4589e849d,40ca93a9c822,02d4589e849d,bottom_edge,gaussian_k7,gaussian,accelerator.mac_array,mac,5268480.0
1080p,1920,1080,128,128,7,16,1024,800.0,ws,run_02d4589e849d,40ca93a9c822,02d4589e849d,bottom_edge,gaussian_k7,gaussian,accelerator.ifmap_sram,read,5268480.0
1080p,1920,1080,128,128,7,16,1024,800.0,ws,run_02d4589e849d,40ca93a9c822,02d4589e849d,bottom_edge,gaussian_k7,gaussian,accelerator.filter_sram,read,735.0
1080p,1920,1080,128,128,7,16,1024,800.0,ws,run_02d4589e849d,40ca93a9c822,02d4589e849d,bottom_edge,gaussian_k7,gaussian,accelerator.ofmap_sram,write,430080.0
1080p,1920,1080,128,128,7,16,1024,800.0,ws,run_02d4589e849d,40ca93a9c822,02d4589e849d,bottom_edge,gaussian_k7,gaussian,accelerator.ifmap_dram,read,7104000.0
1080p,1920,1080,128,128,7,16,1024,800.0,ws,run_02d4589e849d,40ca93a9c822,02d4589e849d,bottom_edge,gaussian_k7,gaussian,accelerator.filter_dram,read,12000.0
1080p,1920,1080,128,128,7,16,1024,800.0,ws,run_02d4589e849d,40ca93a9c822,02d4589e849d,bottom_edge,gaussian_k7,gaussian,accelerator.ofmap_dram,write,430080.0
1080p,1920,1080,128,128,7,16,1024,800.0,ws,run_02d4589e849d,40ca93a9c822,02d4589e849d,bottom_edge,sobel_3x3,sobel,accelerator.mac_array,mac,1935360.0
1080p,1920,1080,128,128,7,16,1024,800.0,ws,run_02d4589e849d,40ca93a9c822,02d4589e849d,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_sram,read,967680.0
1080p,1920,1080,128,128,7,16,1024,800.0,ws,run_02d4589e849d,40ca93a9c822,02d4589e849d,bottom_edge,sobel_3x3,sobel,accelerator.filter_sram,read,270.0
1080p,1920,1080,128,128,7,16,1024,800.0,ws,run_02d4589e849d,40ca93a9c822,02d4589e849d,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_sram,write,215040.0
1080p,1920,1080,128,128,7,16,1024,800.0,ws,run_02d4589e849d,40ca93a9c822,02d4589e849d,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_dram,read,1728000.0
1080p,1920,1080,128,128,7,16,1024,800.0,ws,run_02d4589e849d,40ca93a9c822,02d4589e849d,bottom_edge,sobel_3x3,sobel,accelerator.filter_dram,read,12000.0
1080p,1920,1080,128,128,7,16,1024,800.0,ws,run_02d4589e849d,40ca93a9c822,02d4589e849d,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_dram,write,215040.0
1080p,1920,1080,128,128,7,32,1024,200.0,os,run_0385df4df315,3055cf527996,0385df4df315,bottom_edge,gaussian_k7,gaussian,accelerator.mac_array,mac,5268480.0
1080p,1920,1080,128,128,7,32,1024,200.0,os,run_0385df4df315,3055cf527996,0385df4df315,bottom_edge,gaussian_k7,gaussian,accelerator.ifmap_sram,read,5268480.0
1080p,1920,1080,128,128,7,32,1024,200.0,os,run_0385df4df315,3055cf527996,0385df4df315,bottom_edge,gaussian_k7,gaussian,accelerator.filter_sram,read,164640.0
1080p,1920,1080,128,128,7,32,1024,200.0,os,run_0385df4df315,3055cf527996,0385df4df315,bottom_edge,gaussian_k7,gaussian,accelerator.ofmap_sram,write,322560.0
1080p,1920,1080,128,128,7,32,1024,200.0,os,run_0385df4df315,3055cf527996,0385df4df315,bottom_edge,gaussian_k7,gaussian,accelerator.ifmap_dram,read,7086000.0
1080p,1920,1080,128,128,7,32,1024,200.0,os,run_0385df4df315,3055cf527996,0385df4df315,bottom_edge,gaussian_k7,gaussian,accelerator.filter_dram,read,24000.0
1080p,1920,1080,128,128,7,32,1024,200.0,os,run_0385df4df315,3055cf527996,0385df4df315,bottom_edge,gaussian_k7,gaussian,accelerator.ofmap_dram,write,107520.0
1080p,1920,1080,128,128,7,32,1024,200.0,os,run_0385df4df315,3055cf527996,0385df4df315,bottom_edge,sobel_3x3,sobel,accelerator.mac_array,mac,1935360.0
1080p,1920,1080,128,128,7,32,1024,200.0,os,run_0385df4df315,3055cf527996,0385df4df315,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_sram,read,967680.0
1080p,1920,1080,128,128,7,32,1024,200.0,os,run_0385df4df315,3055cf527996,0385df4df315,bottom_edge,sobel_3x3,sobel,accelerator.filter_sram,read,60480.0
1080p,1920,1080,128,128,7,32,1024,200.0,os,run_0385df4df315,3055cf527996,0385df4df315,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_sram,write,430080.0
1080p,1920,1080,128,128,7,32,1024,200.0,os,run_0385df4df315,3055cf527996,0385df4df315,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_dram,read,969000.0
1080p,1920,1080,128,128,7,32,1024,200.0,os,run_0385df4df315,3055cf527996,0385df4df315,bottom_edge,sobel_3x3,sobel,accelerator.filter_dram,read,6000.0
1080p,1920,1080,128,128,7,32,1024,200.0,os,run_0385df4df315,3055cf527996,0385df4df315,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_dram,write,215040.0
720p,1280,720,128,128,7,64,4096,50.0,os,run_03acdc55e091,,,bottom_edge,gaussian_k7,gaussian,accelerator.mac_array,mac,5017600.0
720p,1280,720,128,128,7,64,4096,50.0,os,run_03acdc55e091,,,bottom_edge,gaussian_k7,gaussian,accelerator.ifmap_sram,read,5017600.0
720p,1280,720,128,128,7,64,4096,50.0,os,run_03acdc55e091,,,bottom_edge,gaussian_k7,gaussian,accelerator.filter_sram,read,78400.0
