resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,run_name,spec_hash,simulation_hash,tile_class,stage,stage_op,component,action,count
1080p,1920,1080,128,128,3,128,4096,50.0,is,run_dd3572cea056,ebf06b97bb2f,dd3572cea056,bottom_edge,gaussian_k3,gaussian,systolic_array.psum_glb,update,107520.0
1080p,1920,1080,128,128,3,128,4096,50.0,is,run_dd3572cea056,ebf06b97bb2f,dd3572cea056,bottom_edge,gaussian_k3,gaussian,systolic_array.ifmap_dram,read,968250.0
1080p,1920,1080,128,128,3,128,4096,50.0,is,run_dd3572cea056,ebf06b97bb2f,dd3572cea056,bottom_edge,gaussian_k3,gaussian,systolic_array.weights_dram,read,2250.0
1080p,1920,1080,128,128,3,128,4096,50.0,is,run_dd3572cea056,ebf06b97bb2f,dd3572cea056,bottom_edge,gaussian_k3,gaussian,systolic_array.psum_dram,write,107520.0
1080p,1920,1080,128,128,3,128,4096,50.0,is,run_dd3572cea056,ebf06b97bb2f,dd3572cea056,bottom_edge,sobel_3x3,sobel,systolic_array.PE[0..16383].mac,mac_random,1935360.0
1080p,1920,1080,128,128,3,128,4096,50.0,is,run_dd3572cea056,ebf06b97bb2f,dd3572cea056,bottom_edge,sobel_3x3,sobel,systolic_array.ifmap_glb,read,967680.0
1080p,1920,1080,128,128,3,128,4096,50.0,is,run_dd3572cea056,ebf06b97bb2f,dd3572cea056,bottom_edge,sobel_3x3,sobel,systolic_array.weights_glb,read,15120.0
1080p,1920,1080,128,128,3,128,4096,50.0,is,run_dd3572cea056,ebf06b97bb2f,dd3572cea056,bottom_edge,sobel_3x3,sobel,systolic_array.psum_glb,update,215040.0
1080p,1920,1080,128,128,3,128,4096,50.0,is,run_dd3572cea056,ebf06b97bb2f,dd3572cea056,bottom_edge,sobel_3x3,sobel,systolic_array.ifmap_dram,read,968250.0
1080p,1920,1080,128,128,3,128,4096,50.0,is,run_dd3572cea056,ebf06b97bb2f,dd3572cea056,bottom_edge,sobel_3x3,sobel,systolic_array.weights_dram,read,4500.0
1080p,1920,1080,128,128,3,128,4096,50.0,is,run_dd3572cea056,ebf06b97bb2f,dd3572cea056,bottom_edge,sobel_3x3,sobel,systolic_array.psum_dram,write,215040.0
720p,1280,720,128,128,7,64,1024,200.0,is,run_dd3c0364da03,f642712a959d,dd3c0364da03,full,gaussian_k7,gaussian,systolic_array.PE[0..4095].mac,mac_random,40140800.0
720p,1280,720,128,128,7,64,1024,200.0,is,run_dd3c0364da03,f642712a959d,dd3c0364da03,full,gaussian_k7,gaussian,systolic_array.ifmap_glb,read,40140800.0
720p,1280,720,128,128,7,64,1024,200.0,is,run_dd3c0364da03,f642712a959d,dd3c0364da03,full,gaussian_k7,gaussian,systolic_array.weights_glb,read,627200.0
720p,1280,720,128,128,7,64,1024,200.0,is,run_dd3c0364da03,f642712a959d,dd3c0364da03,full,gaussian_k7,gaussian,systolic_array.psum_glb,update,819200.0
720p,1280,720,128,128,7,64,1024,200.0,is,run_dd3c0364da03,f642712a959d,dd3c0364da03,full,gaussian_k7,gaussian,systolic_array.ifmap_dram,read,248010000.0
720p,1280,720,128,128,7,64,1024,200.0,is,run_dd3c0364da03,f642712a959d,dd3c0364da03,full,gaussian_k7,gaussian,systolic_array.weights_dram,read,10000.0
720p,1280,720,128,128,7,64,1024,200.0,is,run_dd3c0364da03,f642712a959d,dd3c0364da03,full,gaussian_k7,gaussian,systolic_array.psum_dram,write,819200.0
720p,1280,720,128,128,7,64,1024,200.0,is,run_dd3c0364da03,f642712a959d,dd3c0364da03,full,sobel_3x3,sobel,systolic_array.PE[0..4095].mac,mac_random,14745600.0
720p,1280,720,128,128,7,64,1024,200.0,is,run_dd3c0364da03,f642712a959d,dd3c0364da03,full,sobel_3x3,sobel,systolic_array.ifmap_glb,read,7372800.0
720p,1280,720,128,128,7,64,1024,200.0,is,run_dd3c0364da03,f642712a959d,dd3c0364da03,full,sobel_3x3,sobel,systolic_array.weights_glb,read,230400.0
720p,1280,720,128,128,7,64,1024,200.0,is,run_dd3c0364da03,f642712a959d,dd3c0364da03,full,sobel_3x3,sobel,systolic_array.psum_glb,update,1638400.0
720p,1280,720,128,128,7,64,1024,200.0,is,run_dd3c0364da03,f642712a959d,dd3c0364da03,full,sobel_3x3,sobel,systolic_array.ifmap_dram,read,7380000.0
720p,1280,720,128,128,7,64,1024,200.0,is,run_dd3c0364da03,f642712a959d,dd3c0364da03,full,sobel_3x3,sobel,systolic_array.weights_dram,read,10000.0
720p,1280,720,128,128,7,64,1024,200.0,is,run_dd3c0364da03,f642712a959d,dd3c0364da03,full,sobel_3x3,sobel,systolic_array.psum_dram,write,1638400.0
1080p,1920,1080,128,128,7,64,1024,200.0,is,run_dd3c0364da03,719e49013bad,dd3c0364da03,full,gaussian_k7,gaussian,systolic_array.PE[0..4095].mac,mac_random,96337920.0
1080p,1920,1080,128,128,7,64,1024,200.0,is,run_dd3c0364da03,719e49013bad,dd3c0364da03,full,gaussian_k7,gaussian,systolic_array.ifmap_glb,read,96337920.0
1080p,1920,1080,128,128,7,64,1024,200.0,is,run_dd3c0364da03,719e49013bad,dd3c0364da03,full,gaussian_k7,gaussian,systolic_array.weights_glb,read,1505280.0
1080p,1920,1080,128,128,7,64,1024,200.0,is,run_dd3c0364da03,719e49013bad,dd3c0364da03,full,gaussian_k7,gaussian,systolic_array.psum_glb,update,1966080.0
1080p,1920,1080,128,128,7,64,1024,200.0,is,run_dd3c0364da03,719e49013bad,dd3c0364da03,full,gaussian_k7,gaussian,systolic_array.ifmap_dram,read,595224000.0
1080p,1920,1080,128,128,7,64,1024,200.0,is,run_dd3c0364da03,719e49013bad,dd3c0364da03,full,gaussian_k7,gaussian,systolic_array.weights_dram,read,24000.0
1080p,1920,1080,128,128,7,64,1024,200.0,is,run_dd3c0364da03,719e49013bad,dd3c0364da03,full,gaussian_k7,gaussian,systolic_array.psum_dram,write,1966080.0
1080p,1920,1080,128,128,7,64,1024,200.0,is,run_dd3c0364da03,719e49013bad,dd3c0364da03,full,sobel_3x3,sobel,systolic_array.PE[0..4095].mac,mac_random,35389440.0
1080p,1920,1080,128,128,7,64,1024,200.0,is,run_dd3c0364da03,719e49013bad,dd3c0364da03,full,sobel_3x3,sobel,systolic_array.ifmap_glb,read,17694720.0
1080p,1920,1080,128,128,7,64,1024,200.0,is,run_dd3c0364da03,719e49013bad,dd3c0364da03,full,sobel_3x3,sobel,systolic_array.weights_glb,read,552960.0
1080p,1920,1080,128,128,7,64,1024,200.0,is,run_dd3c0364da03,719e49013bad,dd3c0364da03,full,sobel_3x3,sobel,systolic_array.psum_glb,update,3932160.0
1080p,1920,1080,128,128,7,64,1024,200.0,is,run_dd3c0364da03,719e49013bad,dd3c0364da03,full,sobel_3x3,sobel,systolic_array.ifmap_dram,read,17712000.0
1080p,1920,1080,128,128,7,64,1024,200.0,is,run_dd3c0364da03,719e49013bad,dd3c0364da03,full,sobel_3x3,sobel,systolic_array.weights_dram,read,24000.0
1080p,1920,1080,128,128,7,64,1024,200.0,is,run_dd3c0364da03,719e49013bad,dd3c0364da03,full,sobel_3x3,sobel,systolic_array.psum_dram,write,3932160.0
hires,2048,2048,128,128,7,64,1024,200.0,is,run_dd3c0364da03,b7b119f03d3c,dd3c0364da03,full,gaussian_k7,gaussian,systolic_array.PE[0..4095].mac,mac_random,205520896.0
hires,2048,2048,128,128,7,64,1024,200.0,is,run_dd3c0364da03,b7b119f03d3c,dd3c0364da03,full,gaussian_k7,gaussian,systolic_array.ifmap_glb,read,205520896.0
hires,2048,2048,128,128,7,64,1024,200.0,is,run_dd3c0364da03,b7b119f03d3c,dd3c0364da03,full,gaussian_k7,gaussian,systolic_array.weights_glb,read,3211264.0
hires,2048,2048,128,128,7,64,1024,200.0,is,run_dd3c0364da03,b7b119f03d3c,dd3c0364da03,full,gaussian_k7,gaussian,systolic_array.psum_glb,update,4194304.0
hires,2048,2048,128,128,7,64,1024,200.0,is,run_dd3c0364da03,b7b119f03d3c,dd3c0364da03,full,gaussian_k7,gaussian,systolic_array.ifmap_dram,read,1269811200.0
hires,2048,2048,128,128,7,64,1024,200.0,is,run_dd3c0364da03,b7b119f03d3c,dd3c0364da03,full,gaussian_k7,gaussian,systolic_array.weights_dram,read,51200.0
hires,2048,2048,128,128,7,64,1024,200.0,is,run_dd3c0364da03,b7b119f03d3c,dd3c0364da03,full,gaussian_k7,gaussian,systolic_array.psum_dram,write,4194304.0
hires,2048,2048,128,128,7,64,1024,200.0,is,run_dd3c0364da03,b7b119f03d3c,dd3c0364da03,full,sobel_3x3,sobel,systolic_array.PE[0..4095].mac,mac_random,75497472.0
hires,2048,2048,128,128,7,64,1024,200.0,is,run_dd3c0364da03,b7b119f03d3c,dd3c0364da03,full,sobel_3x3,sobel,systolic_array.ifmap_glb,read,37748736.0
hires,2048,2048,128,128,7,64,1024,200.0,is,run_dd3c0364da03,b7b119f03d3c,dd3c0364da03,full,sobel_3x3,sobel,systolic_array.weights_glb,read,1179648.0
hires,2048,2048,128,128,7,64,1024,200.0,is,run_dd3c0364da03,b7b119f03d3c,dd3c0364da03,full,sobel_3x3,sobel,systolic_array.psum_glb,update,8388608.0
hires,2048,2048,128,128,7,64,1024,200.0,is,run_dd3c0364da03,b7b119f03d3c,dd3c0364da03,full,sobel_3x3,sobel,systolic_array.ifmap_dram,read,37785600.0
hires,2048,2048,128,128,7,64,1024,200.0,is,run_dd3c0364da03,b7b119f03d3c,dd3c0364da03,full,sobel_3x3,sobel,systolic_array.weights_dram,read,51200.0
hires,2048,2048,128,128,7,64,1024,200.0,is,run_dd3c0364da03,b7b119f03d3c,dd3c0364da03,full,sobel_3x3,sobel,systolic_array.psum_dram,write,8388608.0
720p,1280,720,128,128,5,8,4096,800.0,ws,run_dd623801baa7,b360406d58d3,dd623801baa7,full,gaussian_k5,gaussian,systolic_array.PE[0..63].mac,mac_random,20480000.0
720p,1280,720,128,128,5,8,4096,800.0,ws,run_dd623801baa7,b360406d58d3,dd623801baa7,full,gaussian_k5,gaussian,systolic_array.ifmap_glb,read,20480000.0
720p,1280,720,128,128,5,8,4096,800.0,ws,run_dd623801baa7,b360406d58d3,dd623801baa7,full,gaussian_k5,gaussian,systolic_array.weights_glb,read,1250.0
720p,1280,720,128,128,5,8,4096,800.0,ws,run_dd623801baa7,b360406d58d3,dd623801baa7,full,gaussian_k5,gaussian,systolic_array.psum_glb,update,3276800.0
720p,1280,720,128,128,5,8,4096,800.0,ws,run_dd623801baa7,b360406d58d3,dd623801baa7,full,gaussian_k5,gaussian,systolic_array.ifmap_dram,read,26240000.0
720p,1280,720,128,128,5,8,4096,800.0,ws,run_dd623801baa7,b360406d58d3,dd623801baa7,full,gaussian_k5,gaussian,systolic_array.weights_dram,read,40000.0
720p,1280,720,128,128,5,8,4096,800.0,ws,run_dd623801baa7,b360406d58d3,dd623801baa7,full,gaussian_k5,gaussian,systolic_array.psum_dram,write,3276800.0
720p,1280,720,128,128,5,8,4096,800.0,ws,run_dd623801baa7,b360406d58d3,dd623801baa7,full,sobel_3x3,sobel,systolic_array.PE[0..63].mac,mac_random,14745600.0
720p,1280,720,128,128,5,8,4096,800.0,ws,run_dd623801baa7,b360406d58d3,dd623801baa7,full,sobel_3x3,sobel,systolic_array.ifmap_glb,read,7372800.0
720p,1280,720,128,128,5,8,4096,800.0,ws,run_dd623801baa7,b360406d58d3,dd623801baa7,full,sobel_3x3,sobel,systolic_array.weights_glb,read,900.0
720p,1280,720,128,128,5,8,4096,800.0,ws,run_dd623801baa7,b360406d58d3,dd623801baa7,full,sobel_3x3,sobel,systolic_array.psum_glb,update,3276800.0
720p,1280,720,128,128,5,8,4096,800.0,ws,run_dd623801baa7,b360406d58d3,dd623801baa7,full,sobel_3x3,sobel,systolic_array.ifmap_dram,read,13120000.0
720p,1280,720,128,128,5,8,4096,800.0,ws,run_dd623801baa7,b360406d58d3,dd623801baa7,full,sobel_3x3,sobel,systolic_array.weights_dram,read,40000.0
720p,1280,720,128,128,5,8,4096,800.0,ws,run_dd623801baa7,b360406d58d3,dd623801baa7,full,sobel_3x3,sobel,systolic_array.psum_dram,write,3276800.0
1080p,1920,1080,128,128,5,8,4096,800.0,ws,run_dd623801baa7,56c7d0f6424e,dd623801baa7,full,gaussian_k5,gaussian,systolic_array.PE[0..63].mac,mac_random,49152000.0
1080p,1920,1080,128,128,5,8,4096,800.0,ws,run_dd623801baa7,56c7d0f6424e,dd623801baa7,full,gaussian_k5,gaussian,systolic_array.ifmap_glb,read,49152000.0
1080p,1920,1080,128,128,5,8,4096,800.0,ws,run_dd623801baa7,56c7d0f6424e,dd623801baa7,full,gaussian_k5,gaussian,systolic_array.weights_glb,read,3000.0
1080p,1920,1080,128,128,5,8,4096,800.0,ws,run_dd623801baa7,56c7d0f6424e,dd623801baa7,full,gaussian_k5,gaussian,systolic_array.psum_glb,update,7864320.0
1080p,1920,1080,128,128,5,8,4096,800.0,ws,run_dd623801baa7,56c7d0f6424e,dd623801baa7,full,gaussian_k5,gaussian,systolic_array.ifmap_dram,read,62976000.0
1080p,1920,1080,128,128,5,8,4096,800.0,ws,run_dd623801baa7,56c7d0f6424e,dd623801baa7,full,gaussian_k5,gaussian,systolic_array.weights_dram,read,96000.0
1080p,1920,1080,128,128,5,8,4096,800.0,ws,run_dd623801baa7,56c7d0f6424e,dd623801baa7,full,gaussian_k5,gaussian,systolic_array.psum_dram,write,7864320.0
1080p,1920,1080,128,128,5,8,4096,800.0,ws,run_dd623801baa7,56c7d0f6424e,dd623801baa7,full,sobel_3x3,sobel,systolic_array.PE[0..63].mac,mac_random,35389440.0
1080p,1920,1080,128,128,5,8,4096,800.0,ws,run_dd623801baa7,56c7d0f6424e,dd623801baa7,full,sobel_3x3,sobel,systolic_array.ifmap_glb,read,17694720.0
1080p,1920,1080,128,128,5,8,4096,800.0,ws,run_dd623801baa7,56c7d0f6424e,dd623801baa7,full,sobel_3x3,sobel,systolic_array.weights_glb,read,2160.0
1080p,1920,1080,128,128,5,8,4096,800.0,ws,run_dd623801baa7,56c7d0f6424e,dd623801baa7,full,sobel_3x3,sobel,systolic_array.psum_glb,update,7864320.0
1080p,1920,1080,128,128,5,8,4096,800.0,ws,run_dd623801baa7,56c7d0f6424e,dd623801baa7,full,sobel_3x3,sobel,systolic_array.ifmap_dram,read,31488000.0
1080p,1920,1080,128,128,5,8,4096,800.0,ws,run_dd623801baa7,56c7d0f6424e,dd623801baa7,full,sobel_3x3,sobel,systolic_array.weights_dram,read,96000.0
1080p,1920,1080,128,128,5,8,4096,800.0,ws,run_dd623801baa7,56c7d0f6424e,dd623801baa7,full,sobel_3x3,sobel,systolic_array.psum_dram,write,7864320.0
hires,2048,2048,128,128,5,8,4096,800.0,ws,run_dd623801baa7,2e7393d29869,dd623801baa7,full,gaussian_k5,gaussian,systolic_array.PE[0..63].mac,mac_random,104857600.0
hires,2048,2048,128,128,5,8,4096,800.0,ws,run_dd623801baa7,2e7393d29869,dd623801baa7,full,gaussian_k5,gaussian,systolic_array.ifmap_glb,read,104857600.0
hires,2048,2048,128,128,5,8,4096,800.0,ws,run_dd623801baa7,2e7393d29869,dd623801baa7,full,gaussian_k5,gaussian,systolic_array.weights_glb,read,6400.0
hires,2048,2048,128,128,5,8,4096,800.0,ws,run_dd623801baa7,2e7393d29869,dd623801baa7,full,gaussian_k5,gaussian,systolic_array.psum_glb,update,16777216.0
hires,2048,2048,128,128,5,8,4096,800.0,ws,run_dd623801baa7,2e7393d29869,dd623801baa7,full,gaussian_k5,gaussian,systolic_array.ifmap_dram,read,134348800.0
hires,2048,2048,128,128,5,8,4096,800.0,ws,run_dd623801baa7,2e7393d29869,dd623801baa7,full,gaussian_k5,gaussian,systolic_array.weights_dram,read,204800.0
hires,2048,2048,128,128,5,8,4096,800.0,ws,run_dd623801baa7,2e7393d29869,dd623801baa7,full,gaussian_k5,gaussian,systolic_array.psum_dram,write,16777216.0
hires,2048,2048,128,128,5,8,4096,800.0,ws,run_dd623801baa7,2e7393d29869,dd623801baa7,full,sobel_3x3,sobel,systolic_array.PE[0..63].mac,mac_random,75497472.0
hires,2048,2048,128,128,5,8,4096,800.0,ws,run_dd623801baa7,2e7393d29869,dd623801baa7,full,sobel_3x3,sobel,systolic_array.ifmap_glb,read,37748736.0
hires,2048,2048,128,128,5,8,4096,800.0,ws,run_dd623801baa7,2e7393d29869,dd623801baa7,full,sobel_3x3,sobel,systolic_array.weights_glb,read,4608.0
hires,2048,2048,128,128,5,8,4096,800.0,ws,run_dd623801baa7,2e7393d29869,dd623801baa7,full,sobel_3x3,sobel,systolic_array.psum_glb,update,16777216.0
hires,2048,2048,128,128,5,8,4096,800.0,ws,run_dd623801baa7,2e7393d29869,dd623801baa7,full,sobel_3x3,sobel,systolic_array.ifmap_dram,read,67174400.0
hires,2048,2048,128,128,5,8,4096,800.0,ws,run_dd623801baa7,2e7393d29869,dd623801baa7,full,sobel_3x3,sobel,systolic_array.weights_dram,read,204800.0
hires,2048,2048,128,128,5,8,4096,800.0,ws,run_dd623801baa7,2e7393d29869,dd623801baa7,full,sobel_3x3,sobel,systolic_array.psum_dram,write,16777216.0
1080p,1920,1080,128,128,5,64,256,800.0,is,run_dd98b70aa6ed,6c56bbd07bc6,dd98b70aa6ed,bottom_edge,gaussian_k5,gaussian,systolic_array.PE[0..4095].mac,mac_random,2688000.0
1080p,1920,1080,128,128,5,64,256,800.0,is,run_dd98b70aa6ed,6c56bbd07bc6,dd98b70aa6ed,bottom_edge,gaussian_k5,gaussian,systolic_array.ifmap_glb,read,2688000.0
1080p,1920,1080,128,128,5,64,256,800.0,is,run_dd98b70aa6ed,6c56bbd07bc6,dd98b70aa6ed,bottom_edge,gaussian_k5,gaussian,systolic_array.weights_glb,read,42000.0
1080p,1920,1080,128,128,5,64,256,800.0,is,run_dd98b70aa6ed,6c56bbd07bc6,dd98b70aa6ed,bottom_edge,gaussian_k5,gaussian,systolic_array.psum_glb,update,107520.0
1080p,1920,1080,128,128,5,64,256,800.0,is,run_dd98b70aa6ed,6c56bbd07bc6,dd98b70aa6ed,bottom_edge,gaussian_k5,gaussian,systolic_array.ifmap_dram,read,11544000.0
1080p,1920,1080,128,128,5,64,256,800.0,is,run_dd98b70aa6ed,6c56bbd07bc6,dd98b70aa6ed,bottom_edge,gaussian_k5,gaussian,systolic_array.weights_dram,read,12000.0
1080p,1920,1080,128,128,5,64,256,800.0,is,run_dd98b70aa6ed,6c56bbd07bc6,dd98b70aa6ed,bottom_edge,gaussian_k5,gaussian,systolic_array.psum_dram,write,107520.0
1080p,1920,1080,128,128,5,64,256,800.0,is,run_dd98b70aa6ed,6c56bbd07bc6,dd98b70aa6ed,bottom_edge,sobel_3x3,sobel,systolic_array.PE[0..4095].mac,mac_random,1935360.0
1080p,1920,1080,128,128,5,64,256,800.0,is,run_dd98b70aa6ed,6c56bbd07bc6,dd98b70aa6ed,bottom_edge,sobel_3x3,sobel,systolic_array.ifmap_glb,read,967680.0
1080p,1920,1080,128,128,5,64,256,800.0,is,run_dd98b70aa6ed,6c56bbd07bc6,dd98b70aa6ed,bottom_edge,sobel_3x3,sobel,systolic_array.weights_glb,read,30240.0
1080p,1920,1080,128,128,5,64,256,800.0,is,run_dd98b70aa6ed,6c56bbd07bc6,dd98b70aa6ed,bottom_edge,sobel_3x3,sobel,systolic_array.psum_glb,update,215040.0
1080p,1920,1080,128,128,5,64,256,800.0,is,run_dd98b70aa6ed,6c56bbd07bc6,dd98b70aa6ed,bottom_edge,sobel_3x3,sobel,systolic_array.ifmap_dram,read,1776000.0
1080p,1920,1080,128,128,5,64,256,800.0,is,run_dd98b70aa6ed,6c56bbd07bc6,dd98b70aa6ed,bottom_edge,sobel_3x3,sobel,systolic_array.weights_dram,read,12000.0
1080p,1920,1080,128,128,5,64,256,800.0,is,run_dd98b70aa6ed,6c56bbd07bc6,dd98b70aa6ed,bottom_edge,sobel_3x3,sobel,systolic_array.psum_dram,write,215040.0
1080p,1920,1080,128,128,5,128,2048,100.0,ws,run_dda64ec4b4bd,b2cd54c0cf8d,dda64ec4b4bd,full,gaussian_k5,gaussian,systolic_array.PE[0..16383].mac,mac_random,49152000.0
1080p,1920,1080,128,128,5,128,2048,100.0,ws,run_dda64ec4b4bd,b2cd54c0cf8d,dda64ec4b4bd,full,gaussian_k5,gaussian,systolic_array.ifmap_glb,read,49152000.0
1080p,1920,1080,128,128,5,128,2048,100.0,ws,run_dda64ec4b4bd,b2cd54c0cf8d,dda64ec4b4bd,full,gaussian_k5,gaussian,systolic_array.weights_glb,read,3000.0
1080p,1920,1080,128,128,5,128,2048,100.0,ws,run_dda64ec4b4bd,b2cd54c0cf8d,dda64ec4b4bd,full,gaussian_k5,gaussian,systolic_array.psum_glb,update,1966080.0
1080p,1920,1080,128,128,5,128,2048,100.0,ws,run_dda64ec4b4bd,b2cd54c0cf8d,dda64ec4b4bd,full,gaussian_k5,gaussian,systolic_array.ifmap_dram,read,56652000.0
1080p,1920,1080,128,128,5,128,2048,100.0,ws,run_dda64ec4b4bd,b2cd54c0cf8d,dda64ec4b4bd,full,gaussian_k5,gaussian,systolic_array.weights_dram,read,384000.0
1080p,1920,1080,128,128,5,128,2048,100.0,ws,run_dda64ec4b4bd,b2cd54c0cf8d,dda64ec4b4bd,full,gaussian_k5,gaussian,systolic_array.psum_dram,write,1966080.0
1080p,1920,1080,128,128,5,128,2048,100.0,ws,run_dda64ec4b4bd,b2cd54c0cf8d,dda64ec4b4bd,full,sobel_3x3,sobel,systolic_array.PE[0..16383].mac,mac_random,35389440.0
1080p,1920,1080,128,128,5,128,2048,100.0,ws,run_dda64ec4b4bd,b2cd54c0cf8d,dda64ec4b4bd,full,sobel_3x3,sobel,systolic_array.ifmap_glb,read,17694720.0
1080p,1920,1080,128,128,5,128,2048,100.0,ws,run_dda64ec4b4bd,b2cd54c0cf8d,dda64ec4b4bd,full,sobel_3x3,sobel,systolic_array.weights_glb,read,2160.0
1080p,1920,1080,128,128,5,128,2048,100.0,ws,run_dda64ec4b4bd,b2cd54c0cf8d,dda64ec4b4bd,full,sobel_3x3,sobel,systolic_array.psum_glb,update,3932160.0
1080p,1920,1080,128,128,5,128,2048,100.0,ws,run_dda64ec4b4bd,b2cd54c0cf8d,dda64ec4b4bd,full,sobel_3x3,sobel,systolic_array.ifmap_dram,read,56652000.0
1080p,1920,1080,128,128,5,128,2048,100.0,ws,run_dda64ec4b4bd,b2cd54c0cf8d,dda64ec4b4bd,full,sobel_3x3,sobel,systolic_array.weights_dram,read,144000.0
1080p,1920,1080,128,128,5,128,2048,100.0,ws,run_dda64ec4b4bd,b2cd54c0cf8d,dda64ec4b4bd,full,sobel_3x3,sobel,systolic_array.psum_dram,write,3932160.0
720p,1280,720,128,128,5,8,256,800.0,is,run_ddbfd0e324a9,bbfd88b4a0c9,ddbfd0e324a9,full,gaussian_k5,gaussian,systolic_array.PE[0..63].mac,mac_random,20480000.0
720p,1280,720,128,128,5,8,256,800.0,is,run_ddbfd0e324a9,bbfd88b4a0c9,ddbfd0e324a9,full,gaussian_k5,gaussian,systolic_array.ifmap_glb,read,20480000.0
720p,1280,720,128,128,5,8,256,800.0,is,run_ddbfd0e324a9,bbfd88b4a0c9,ddbfd0e324a9,full,gaussian_k5,gaussian,systolic_array.weights_glb,read,2560000.0
720p,1280,720,128,128,5,8,256,800.0,is,run_ddbfd0e324a9,bbfd88b4a0c9,ddbfd0e324a9,full,gaussian_k5,gaussian,systolic_array.psum_glb,update,3276800.0
720p,1280,720,128,128,5,8,256,800.0,is,run_ddbfd0e324a9,bbfd88b4a0c9,ddbfd0e324a9,full,gaussian_k5,gaussian,systolic_array.ifmap_dram,read,1545120000.0
720p,1280,720,128,128,5,8,256,800.0,is,run_ddbfd0e324a9,bbfd88b4a0c9,ddbfd0e324a9,full,gaussian_k5,gaussian,systolic_array.weights_dram,read,40000.0
720p,1280,720,128,128,5,8,256,800.0,is,run_ddbfd0e324a9,bbfd88b4a0c9,ddbfd0e324a9,full,gaussian_k5,gaussian,systolic_array.psum_dram,write,3276800.0
720p,1280,720,128,128,5,8,256,800.0,is,run_ddbfd0e324a9,bbfd88b4a0c9,ddbfd0e324a9,full,sobel_3x3,sobel,systolic_array.PE[0..63].mac,mac_random,14745600.0
720p,1280,720,128,128,5,8,256,800.0,is,run_ddbfd0e324a9,bbfd88b4a0c9,ddbfd0e324a9,full,sobel_3x3,sobel,systolic_array.ifmap_glb,read,7372800.0
720p,1280,720,128,128,5,8,256,800.0,is,run_ddbfd0e324a9,bbfd88b4a0c9,ddbfd0e324a9,full,sobel_3x3,sobel,systolic_array.weights_glb,read,1843200.0
720p,1280,720,128,128,5,8,256,800.0,is,run_ddbfd0e324a9,bbfd88b4a0c9,ddbfd0e324a9,full,sobel_3x3,sobel,systolic_array.psum_glb,update,3276800.0
720p,1280,720,128,128,5,8,256,800.0,is,run_ddbfd0e324a9,bbfd88b4a0c9,ddbfd0e324a9,full,sobel_3x3,sobel,systolic_array.ifmap_dram,read,38480000.0
720p,1280,720,128,128,5,8,256,800.0,is,run_ddbfd0e324a9,bbfd88b4a0c9,ddbfd0e324a9,full,sobel_3x3,sobel,systolic_array.weights_dram,read,40000.0
720p,1280,720,128,128,5,8,256,800.0,is,run_ddbfd0e324a9,bbfd88b4a0c9,ddbfd0e324a9,full,sobel_3x3,sobel,systolic_array.psum_dram,write,3276800.0
1080p,1920,1080,128,128,5,8,256,800.0,is,run_ddbfd0e324a9,f49619387ab0,ddbfd0e324a9,full,gaussian_k5,gaussian,systolic_array.PE[0..63].mac,mac_random,49152000.0
1080p,1920,1080,128,128,5,8,256,800.0,is,run_ddbfd0e324a9,f49619387ab0,ddbfd0e324a9,full,gaussian_k5,gaussian,systolic_array.ifmap_glb,read,49152000.0
1080p,1920,1080,128,128,5,8,256,800.0,is,run_ddbfd0e324a9,f49619387ab0,ddbfd0e324a9,full,gaussian_k5,gaussian,systolic_array.weights_glb,read,6144000.0
1080p,1920,1080,128,128,5,8,256,800.0,is,run_ddbfd0e324a9,f49619387ab0,ddbfd0e324a9,full,gaussian_k5,gaussian,systolic_array.psum_glb,update,7864320.0
1080p,1920,1080,128,128,5,8,256,800.0,is,run_ddbfd0e324a9,f49619387ab0,ddbfd0e324a9,full,gaussian_k5,gaussian,systolic_array.ifmap_dram,read,3708288000.0
1080p,1920,1080,128,128,5,8,256,800.0,is,run_ddbfd0e324a9,f49619387ab0,ddbfd0e324a9,full,gaussian_k5,gaussian,systolic_array.weights_dram,read,96000.0
1080p,1920,1080,128,128,5,8,256,800.0,is,run_ddbfd0e324a9,f49619387ab0,ddbfd0e324a9,full,gaussian_k5,gaussian,systolic_array.psum_dram,write,7864320.0
1080p,1920,1080,128,128,5,8,256,800.0,is,run_ddbfd0e324a9,f49619387ab0,ddbfd0e324a9,full,sobel_3x3,sobel,systolic_array.PE[0..63].mac,mac_random,35389440.0
1080p,1920,1080,128,128,5,8,256,800.0,is,run_ddbfd0e324a9,f49619387ab0,ddbfd0e324a9,full,sobel_3x3,sobel,systolic_array.ifmap_glb,read,17694720.0
1080p,1920,1080,128,128,5,8,256,800.0,is,run_ddbfd0e324a9,f49619387ab0,ddbfd0e324a9,full,sobel_3x3,sobel,systolic_array.weights_glb,read,4423680.0
1080p,1920,1080,128,128,5,8,256,800.0,is,run_ddbfd0e324a9,f49619387ab0,ddbfd0e324a9,full,sobel_3x3,sobel,systolic_array.psum_glb,update,7864320.0
1080p,1920,1080,128,128,5,8,256,800.0,is,run_ddbfd0e324a9,f49619387ab0,ddbfd0e324a9,full,sobel_3x3,sobel,systolic_array.ifmap_dram,read,92352000.0
