resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,run_name,spec_hash,simulation_hash,tile_class,tile_out_width,tile_out_height,tile_count,stage,stage_op,stage_m,stage_n,stage_k,stage_macs_per_tile,stage_input_pixels_with_halo,stage_output_pixels,cycles_per_tile,compute_cycles_per_tile,stall_cycles_per_tile,scaled_cycles,scaled_stall_cycles,scaled_macs,scaled_sram_accesses,scaled_sram_ifmap_reads,scaled_sram_filter_reads,scaled_sram_ofmap_writes,scaled_dram_accesses,scaled_dram_ifmap_reads,scaled_dram_filter_reads,scaled_dram_ofmap_writes,overall_util_pct,mapping_efficiency_pct,compute_util_pct,analytical_lower_bound_ms,energy_backend,energy_model,mac_pj,sram_read_pj_per_byte,sram_write_pj_per_byte,dram_read_pj_per_byte,dram_write_pj_per_byte,sram_ifmap_read_pj_per_action,sram_filter_read_pj_per_action,sram_ofmap_write_pj_per_action,dram_ifmap_read_pj_per_action,dram_filter_read_pj_per_action,dram_ofmap_write_pj_per_action,accelergy_architecture,accelergy_action_count,accelergy_output_dir,accelergy_ert,energy_mac_pj,energy_sram_ifmap_pj,energy_sram_filter_pj,energy_sram_ofmap_pj,energy_sram_pj,energy_dram_ifmap_pj,energy_dram_filter_pj,energy_dram_ofmap_pj,energy_dram_pj,energy_total_pj,energy_total_mj
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,7a66db3cbf24,011942d3f2ae,full,128,128,120,gaussian_k7,gaussian,16384,1,49,802816,17956,16384,16889.0,16573.0,0.0,2026680.0,0.0,96337920,98309880.0,96337920.0,5880.0,1966080.0,116014080.0,113664000.0,384000.0,1966080.0,1.1826464731792674,1.1962890625,1.178097012682575,0.033918750000000004,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_1024_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_1024_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_1024_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_1024_word_1/outputs/ERT.yaml,96337920.0,770703360.0,47040.0,13762560.0,784512960.0,113664000.0,384000.0,1966080.0,116014080.0,996864960.0,0.99686496
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,7a66db3cbf24,011942d3f2ae,full,128,128,120,sobel_3x3,sobel,16384,2,9,294912,16900,16384,16909.0,16573.0,0.0,2029080.0,0.0,35389440,21629040.0,17694720.0,2160.0,3932160.0,32444160.0,28416000.0,96000.0,3932160.0,0.4344415615760574,0.439453125,0.4327703311895173,0.033918750000000004,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_1024_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_1024_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_1024_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_1024_word_1/outputs/ERT.yaml,35389440.0,141557760.0,17280.0,27525120.0,169100160.0,28416000.0,96000.0,3932160.0,32444160.0,236933760.0,0.23693376
hires,2048,2048,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,44aeb4035e35,011942d3f2ae,full,128,128,256,gaussian_k7,gaussian,16384,1,49,802816,17956,16384,16889.0,16573.0,0.0,4323584.0,0.0,205520896,209727744.0,205520896.0,12544.0,4194304.0,247496704.0,242483200.0,819200.0,4194304.0,1.1826464731792674,1.1962890625,1.178097012682575,0.068608,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_1024_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_1024_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_1024_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_1024_word_1/outputs/ERT.yaml,205520896.0,1644167168.0,100352.0,29360128.0,1673627648.0,242483200.0,819200.0,4194304.0,247496704.0,2126645248.0,2.126645248
hires,2048,2048,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,44aeb4035e35,011942d3f2ae,full,128,128,256,sobel_3x3,sobel,16384,2,9,294912,16900,16384,16909.0,16573.0,0.0,4328704.0,0.0,75497472,46141952.0,37748736.0,4608.0,8388608.0,69214208.0,60620800.0,204800.0,8388608.0,0.4344415615760574,0.439453125,0.4327703311895173,0.068608,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_1024_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_1024_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_1024_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_1024_word_1/outputs/ERT.yaml,75497472.0,301989888.0,36864.0,58720256.0,360747008.0,60620800.0,204800.0,8388608.0,69214208.0,505458688.0,0.505458688
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,128,56,15,gaussian_k7,gaussian,7168,1,49,351232,8308,7168,24135.0,16967.0,0.0,362025.0,0.0,5268480,5632200.0,5268480.0,41160.0,322560.0,5470770.0,5268750.0,94500.0,107520.0,0.1263482053397772,0.78125,0.1263407590759075,0.041472,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_4096_word_1/outputs/ERT.yaml,5268480.0,42147840.0,329280.0,2257920.0,44735040.0,5268750.0,94500.0,107520.0,5470770.0,55474290.0,0.05547429
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,16304.0,14727.0,0.0,244560.0,0.0,1935360,1412880.0,967680.0,15120.0,430080.0,1201290.0,968250.0,18000.0,215040.0,0.0534732124668975,1.5625,0.0534695817490493,0.041472,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_4096_word_1/outputs/ERT.yaml,1935360.0,7741440.0,120960.0,3010560.0,10872960.0,968250.0,18000.0,215040.0,1201290.0,14009610.0,0.01400961
720p,1280,720,128,128,5,32,256,800.0,ws,run_014236a13692,8507da30a3d4,014236a13692,full,128,128,50,gaussian_k5,gaussian,16384,1,25,409600,17424,16384,16571.0,16477.0,0.0,828550.0,0.0,20480000,21300450.0,20480000.0,1250.0,819200.0,21579200.0,20720000.0,40000.0,819200.0,2.4276263882988407,2.44140625,2.422920831061845,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/outputs/ERT.yaml,20480000.0,163840000.0,10000.0,5734400.0,169584400.0,20720000.0,40000.0,819200.0,21579200.0,211643600.0,0.2116436
720p,1280,720,128,128,5,32,256,800.0,ws,run_014236a13692,8507da30a3d4,014236a13692,full,128,128,50,sobel_3x3,sobel,16384,2,9,294912,16900,16384,16591.0,16477.0,0.0,829550.0,0.0,14745600,9012100.0,7372800.0,900.0,1638400.0,10558400.0,8880000.0,40000.0,1638400.0,1.7478909995751657,1.7578125,1.7445029983645284,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/outputs/ERT.yaml,14745600.0,58982400.0,7200.0,11468800.0,70458400.0,8880000.0,40000.0,1638400.0,10558400.0,95762400.0,0.0957624
1080p,1920,1080,128,128,5,32,256,800.0,ws,run_014236a13692,d9518bc52070,014236a13692,full,128,128,120,gaussian_k5,gaussian,16384,1,25,409600,17424,16384,16571.0,16477.0,0.0,1988520.0,0.0,49152000,51121080.0,49152000.0,3000.0,1966080.0,51790080.0,49728000.0,96000.0,1966080.0,2.4276263882988407,2.44140625,2.422920831061845,0.087075,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/outputs/ERT.yaml,49152000.0,393216000.0,24000.0,13762560.0,407002560.0,49728000.0,96000.0,1966080.0,51790080.0,507944640.0,0.50794464
1080p,1920,1080,128,128,5,32,256,800.0,ws,run_014236a13692,d9518bc52070,014236a13692,full,128,128,120,sobel_3x3,sobel,16384,2,9,294912,16900,16384,16591.0,16477.0,0.0,1990920.0,0.0,35389440,21629040.0,17694720.0,2160.0,3932160.0,25340160.0,21312000.0,96000.0,3932160.0,1.7478909995751657,1.7578125,1.7445029983645284,0.087075,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/outputs/ERT.yaml,35389440.0,141557760.0,17280.0,27525120.0,169100160.0,21312000.0,96000.0,3932160.0,25340160.0,229829760.0,0.22982976
hires,2048,2048,128,128,5,32,256,800.0,ws,run_014236a13692,e890bb8bec89,014236a13692,full,128,128,256,gaussian_k5,gaussian,16384,1,25,409600,17424,16384,16571.0,16477.0,0.0,4242176.0,0.0,104857600,109058304.0,104857600.0,6400.0,4194304.0,110485504.0,106086400.0,204800.0,4194304.0,2.4276263882988407,2.44140625,2.422920831061845,0.176128,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/outputs/ERT.yaml,104857600.0,838860800.0,51200.0,29360128.0,868272128.0,106086400.0,204800.0,4194304.0,110485504.0,1083615232.0,1.083615232
hires,2048,2048,128,128,5,32,256,800.0,ws,run_014236a13692,e890bb8bec89,014236a13692,full,128,128,256,sobel_3x3,sobel,16384,2,9,294912,16900,16384,16591.0,16477.0,0.0,4247296.0,0.0,75497472,46141952.0,37748736.0,4608.0,8388608.0,54059008.0,45465600.0,204800.0,8388608.0,1.7478909995751657,1.7578125,1.7445029983645284,0.176128,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/outputs/ERT.yaml,75497472.0,301989888.0,36864.0,58720256.0,360747008.0,45465600.0,204800.0,8388608.0,54059008.0,490303488.0,0.490303488
720p,1280,720,128,128,3,8,1024,200.0,is,run_01428a867b2a,774c5facc1f0,01428a867b2a,full,128,128,50,gaussian_k3,gaussian,16384,1,9,147456,16900,16384,95108.0,94207.0,0.0,4755400.0,0.0,7372800,9932800.0,7372800.0,921600.0,1638400.0,9028400.0,7380000.0,10000.0,1638400.0,2.445678134321229,56.25,1.8749999999999944,0.38880000000000003,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/outputs/ERT.yaml,7372800.0,58982400.0,7372800.0,11468800.0,77824000.0,7380000.0,10000.0,1638400.0,9028400.0,94225200.0,0.0942252
720p,1280,720,128,128,3,8,1024,200.0,is,run_01428a867b2a,774c5facc1f0,01428a867b2a,full,128,128,50,sobel_3x3,sobel,16384,2,9,294912,16900,16384,99368.0,98303.0,0.0,4968400.0,0.0,14745600,12492800.0,7372800.0,1843200.0,3276800.0,10666800.0,7380000.0,10000.0,3276800.0,4.687547684200889,56.25,3.629032258064546,0.38880000000000003,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/outputs/ERT.yaml,14745600.0,58982400.0,14745600.0,22937600.0,96665600.0,7380000.0,10000.0,3276800.0,10666800.0,122078000.0,0.122078
1080p,1920,1080,128,128,3,8,1024,200.0,is,run_01428a867b2a,cb5d89526444,01428a867b2a,full,128,128,120,gaussian_k3,gaussian,16384,1,9,147456,16900,16384,95108.0,94207.0,0.0,11412960.0,0.0,17694720,23838720.0,17694720.0,2211840.0,3932160.0,21668160.0,17712000.0,24000.0,3932160.0,2.445678134321229,56.25,1.8749999999999944,0.8748,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/outputs/ERT.yaml,17694720.0,141557760.0,17694720.0,27525120.0,186777600.0,17712000.0,24000.0,3932160.0,21668160.0,226140480.0,0.22614048
1080p,1920,1080,128,128,3,8,1024,200.0,is,run_01428a867b2a,cb5d89526444,01428a867b2a,full,128,128,120,sobel_3x3,sobel,16384,2,9,294912,16900,16384,99368.0,98303.0,0.0,11924160.0,0.0,35389440,29982720.0,17694720.0,4423680.0,7864320.0,25600320.0,17712000.0,24000.0,7864320.0,4.687547684200889,56.25,3.629032258064546,0.8748,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/outputs/ERT.yaml,35389440.0,141557760.0,35389440.0,55050240.0,231997440.0,17712000.0,24000.0,7864320.0,25600320.0,292987200.0,0.2929872
hires,2048,2048,128,128,3,8,1024,200.0,is,run_01428a867b2a,33462b4e839d,01428a867b2a,full,128,128,256,gaussian_k3,gaussian,16384,1,9,147456,16900,16384,95108.0,94207.0,0.0,24347648.0,0.0,37748736,50855936.0,37748736.0,4718592.0,8388608.0,46225408.0,37785600.0,51200.0,8388608.0,2.445678134321229,56.25,1.8749999999999944,1.769472,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/outputs/ERT.yaml,37748736.0,301989888.0,37748736.0,58720256.0,398458880.0,37785600.0,51200.0,8388608.0,46225408.0,482433024.0,0.482433024
hires,2048,2048,128,128,3,8,1024,200.0,is,run_01428a867b2a,33462b4e839d,01428a867b2a,full,128,128,256,sobel_3x3,sobel,16384,2,9,294912,16900,16384,99368.0,98303.0,0.0,25438208.0,0.0,75497472,63963136.0,37748736.0,9437184.0,16777216.0,54614016.0,37785600.0,51200.0,16777216.0,4.687547684200889,56.25,3.629032258064546,1.769472,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/outputs/ERT.yaml,75497472.0,301989888.0,75497472.0,117440512.0,494927872.0,37785600.0,51200.0,16777216.0,54614016.0,625039360.0,0.62503936
720p,1280,720,128,128,11,32,4096,200.0,os,run_015661272f33,0041fee95ad8,015661272f33,full,128,128,50,gaussian_k11,gaussian,16384,1,121,1982464,19044,16384,98495.0,93695.0,0.0,4924750.0,0.0,99123200,104678400.0,99123200.0,3097600.0,2457600.0,142589200.0,141570000.0,200000.0,819200.0,2.066278883611719,3.125,2.0662568306011093,0.12510000000000002,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/outputs/ERT.yaml,99123200.0,792985600.0,24780800.0,17203200.0,834969600.0,141570000.0,200000.0,819200.0,142589200.0,1076682000.0,1.076682
720p,1280,720,128,128,11,32,4096,200.0,os,run_015661272f33,0041fee95ad8,015661272f33,full,128,128,50,sobel_3x3,sobel,16384,2,9,294912,16900,16384,37252.0,36351.0,0.0,1862600.0,0.0,14745600,11110400.0,7372800.0,460800.0,3276800.0,9038400.0,7380000.0,20000.0,1638400.0,0.7922753156721961,6.25,0.7922535211267545,0.12510000000000002,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/outputs/ERT.yaml,14745600.0,58982400.0,3686400.0,22937600.0,85606400.0,7380000.0,20000.0,1638400.0,9038400.0,109390400.0,0.1093904
1080p,1920,1080,128,128,11,32,4096,200.0,os,run_015661272f33,5d4b63efe916,015661272f33,full,128,128,120,gaussian_k11,gaussian,16384,1,121,1982464,19044,16384,98495.0,93695.0,0.0,11819400.0,0.0,237895680,251228160.0,237895680.0,7434240.0,5898240.0,342214080.0,339768000.0,480000.0,1966080.0,2.066278883611719,3.125,2.0662568306011093,0.281475,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/outputs/ERT.yaml,237895680.0,1903165440.0,59473920.0,41287680.0,2003927040.0,339768000.0,480000.0,1966080.0,342214080.0,2584036800.0,2.5840368
1080p,1920,1080,128,128,11,32,4096,200.0,os,run_015661272f33,5d4b63efe916,015661272f33,full,128,128,120,sobel_3x3,sobel,16384,2,9,294912,16900,16384,37252.0,36351.0,0.0,4470240.0,0.0,35389440,26664960.0,17694720.0,1105920.0,7864320.0,21692160.0,17712000.0,48000.0,3932160.0,0.7922753156721961,6.25,0.7922535211267545,0.281475,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/outputs/ERT.yaml,35389440.0,141557760.0,8847360.0,55050240.0,205455360.0,17712000.0,48000.0,3932160.0,21692160.0,262536960.0,0.26253696
hires,2048,2048,128,128,11,32,4096,200.0,os,run_015661272f33,c9d25d550338,015661272f33,full,128,128,256,gaussian_k11,gaussian,16384,1,121,1982464,19044,16384,98495.0,93695.0,0.0,25214720.0,0.0,507510784,535953408.0,507510784.0,15859712.0,12582912.0,730056704.0,724838400.0,1024000.0,4194304.0,2.066278883611719,3.125,2.0662568306011093,0.569344,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/outputs/ERT.yaml,507510784.0,4060086272.0,126877696.0,88080384.0,4275044352.0,724838400.0,1024000.0,4194304.0,730056704.0,5512611840.0,5.51261184
hires,2048,2048,128,128,11,32,4096,200.0,os,run_015661272f33,c9d25d550338,015661272f33,full,128,128,256,sobel_3x3,sobel,16384,2,9,294912,16900,16384,37252.0,36351.0,0.0,9536512.0,0.0,75497472,56885248.0,37748736.0,2359296.0,16777216.0,46276608.0,37785600.0,102400.0,8388608.0,0.7922753156721961,6.25,0.7922535211267545,0.569344,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/outputs/ERT.yaml,75497472.0,301989888.0,18874368.0,117440512.0,438304768.0,37785600.0,102400.0,8388608.0,46276608.0,560078848.0,0.560078848
1080p,1920,1080,128,128,3,128,1024,200.0,ws,run_015fca31f854,23aa2d818b88,015fca31f854,bottom_edge,128,56,15,gaussian_k3,gaussian,7168,1,9,64512,7540,7168,8765.0,7549.0,0.0,131475.0,0.0,967680,1075335.0,967680.0,135.0,107520.0,3668520.0,3543000.0,18000.0,107520.0,0.052159226387601,0.054931640625,0.0512895662368112,0.010368,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_1024_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_1024_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_1024_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_1024_word_1/outputs/ERT.yaml,967680.0,7741440.0,1080.0,752640.0,8495160.0,3543000.0,18000.0,107520.0,3668520.0,13131360.0,0.01313136
