resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,total_cycles,total_stall_cycles,total_macs,total_sram_accesses,total_sram_ifmap_reads,total_sram_filter_reads,total_sram_ofmap_writes,total_dram_accesses,total_dram_ifmap_reads,total_dram_filter_reads,total_dram_ofmap_writes,energy_mac_pj,energy_sram_ifmap_pj,energy_sram_filter_pj,energy_sram_ofmap_pj,energy_sram_pj,energy_dram_ifmap_pj,energy_dram_filter_pj,energy_dram_ofmap_pj,energy_dram_pj,energy_total_pj,analytical_lower_bound_ms,energy_backend,sram_energy_source,sram_energy_table,sram_read_pj_per_byte,sram_write_pj_per_byte,sram_access_bytes,sram_technology_nm,sram_access_time_ns,sram_cycle_time_ns,sram_leakage_mw,sram_area_mm2,dram_read_pj_per_byte,dram_write_pj_per_byte,latency_ms,stall_pct,energy_total_mj,edp_mj_ms,average_power_w_at_30fps
720p,1280,720,128,128,7,8,1024,800.0,ws,8353370.0,0.0,61747200,63594420.0,53452800.0,4020.0,10137600.0,78177600.0,67944000.0,96000.0,10137600.0,14201856.0,551815971.84,41500.1685,89709903.36,641567375.3685001,10871040000.0,15360000.0,1622016000.0,12508416000.0,13164185231.3685,0.9648,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,8.35337,0.0,13.1641852313685,109.96530998615668,0.39492555694105497
720p,1280,720,128,128,7,8,4096,50.0,os,11031460.0,0.0,61747200,67622400.0,53452800.0,7718400.0,6451200.0,56252300.0,53457500.0,30000.0,2764800.0,14201856.0,1127100395.5200002,162749410.56000003,110754040.32,1400603846.4,8553200000.0,4800000.0,442368000.0,9000368000.0,10415173702.4,0.9648,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,11.03146,0.0,10.415173702399999,114.89457209107748,0.312455211072
720p,1280,720,128,128,7,8,4096,50.0,ws,9835990.0,0.0,61747200,63594420.0,53452800.0,4020.0,10137600.0,76525600.0,66358000.0,30000.0,10137600.0,14201856.0,1127100395.5200002,84765.31800000001,174042063.35999998,1301227224.1980002,10617280000.0,4800000.0,1622016000.0,12244096000.0,13559525080.198,0.9648,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,9.835989999999999,0.0,13.559525080198,133.37135309357672,0.40678575240594
720p,1280,720,128,128,7,8,4096,200.0,os,10188160.0,0.0,61747200,67622400.0,53452800.0,7718400.0,6451200.0,56270800.0,53470000.0,36000.0,2764800.0,14201856.0,1127100395.5200002,162749410.56000003,110754040.32,1400603846.4,8555200000.0,5760000.0,442368000.0,9003328000.0,10418133702.4,0.9648,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,10.18816,0.0,10.4181337024,106.14161306144359,0.312544011072
720p,1280,720,128,128,7,8,4096,200.0,ws,8688610.0,0.0,61747200,63594420.0,53452800.0,4020.0,10137600.0,76539600.0,66366000.0,36000.0,10137600.0,14201856.0,1127100395.5200002,84765.31800000001,174042063.35999998,1301227224.1980002,10618560000.0,5760000.0,1622016000.0,12246336000.0,13561765080.198,0.9648,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,8.688609999999999,0.0,13.561765080198,117.83288769345913,0.40685295240594
720p,1280,720,128,128,7,8,4096,800.0,os,9977340.0,0.0,61747200,67622400.0,53452800.0,7718400.0,6451200.0,56372800.0,53512000.0,96000.0,2764800.0,14201856.0,1127100395.5200002,162749410.56000003,110754040.32,1400603846.4,8561920000.0,15360000.0,442368000.0,9019648000.0,10434453702.400002,0.9648,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,9.97734,0.0,10.4344537024,104.10809230310362,0.31303361107200006
720p,1280,720,128,128,7,8,4096,800.0,ws,8401730.0,0.0,61747200,63594420.0,53452800.0,4020.0,10137600.0,76609600.0,66376000.0,96000.0,10137600.0,14201856.0,1127100395.5200002,84765.31800000001,174042063.35999998,1301227224.1980002,10620160000.0,15360000.0,1622016000.0,12257536000.0,13572965080.198,0.9648,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,8.401729999999999,0.0,13.572965080198,114.03638790325192,0.40718895240594
720p,1280,720,128,128,7,16,256,50.0,os,9757600.0,2764330.0,61747200,63763200.0,53452800.0,3859200.0,6451200.0,350331800.0,347510000.0,57000.0,2764800.0,14201856.0,352097602.56000006,25420839.840000004,29729387.519999996,407247829.91999996,55601600000.0,9120000.0,442368000.0,56053088000.0,56474537685.92,0.2412,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,9.7576,28.330019676969748,56.47453768592,551.055948924133,1.6942361305776
720p,1280,720,128,128,7,16,256,50.0,ws,4814720.0,0.0,61747200,58986420.0,53452800.0,4020.0,5529600.0,62130600.0,56544000.0,57000.0,5529600.0,14201856.0,352097602.56000006,26480.041500000003,25482332.16,377606414.7615,9047040000.0,9120000.0,884736000.0,9940896000.0,10332704270.761501,0.2412,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,4.8147199999999994,0.0,10.332704270761502,49.74907790652081,0.309981128122845
720p,1280,720,128,128,7,16,256,200.0,os,6845810.0,0.0,61747200,63763200.0,53452800.0,3859200.0,6451200.0,350924800.0,348100000.0,60000.0,2764800.0,14201856.0,352097602.56000006,25420839.840000004,29729387.52,407247829.92,55696000000.0,9600000.0,442368000.0,56147968000.0,56569417685.92,0.2412,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,6.84581,0.0,56.56941768592,387.263485288448,1.6970825305775998
720p,1280,720,128,128,7,16,256,200.0,ws,4669940.0,0.0,61747200,58986420.0,53452800.0,4020.0,5529600.0,62229600.0,56640000.0,60000.0,5529600.0,14201856.0,352097602.56000006,26480.041500000003,25482332.16,377606414.7615,9062400000.0,9600000.0,884736000.0,9956736000.0,10348544270.761501,0.2412,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,4.66994,0.0,10.3485442707615,48.32708083179997,0.310456328122845
720p,1280,720,128,128,7,16,256,800.0,os,6808930.0,0.0,61747200,63763200.0,53452800.0,3859200.0,6451200.0,352140800.0,349280000.0,96000.0,2764800.0,14201856.0,352097602.56000006,25420839.840000004,29729387.519999996,407247829.91999996,55884800000.0,15360000.0,442368000.0,56342528000.0,56763977685.92,0.2412,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,6.80893,0.0,56.76397768592,386.5019505849913,1.7029193305775998
720p,1280,720,128,128,7,16,256,800.0,ws,4633720.0,0.0,61747200,58986420.0,53452800.0,4020.0,5529600.0,62457600.0,56832000.0,96000.0,5529600.0,14201856.0,352097602.56000006,26480.041500000003,25482332.16,377606414.7615,9093120000.0,15360000.0,884736000.0,9993216000.0,10385024270.761501,0.2412,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,4.63372,0.0,10.385024270761502,48.12129466391299,0.311550728122845
720p,1280,720,128,128,7,16,1024,50.0,os,7301110.0,0.0,61747200,63763200.0,53452800.0,3859200.0,6451200.0,110259800.0,107438000.0,57000.0,2764800.0,14201856.0,551815971.84,39840161.760000005,57088120.32000001,648744253.9200001,17190080000.0,9120000.0,442368000.0,17641568000.0,18304514109.920002,0.2412,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,7.30111,0.0,18.304514109920003,133.64327101307805,0.5491354232976
720p,1280,720,128,128,7,16,1024,50.0,ws,5284290.0,0.0,61747200,58986420.0,53452800.0,4020.0,5529600.0,73319100.0,67732500.0,57000.0,5529600.0,14201856.0,551815971.84,41500.1685,48932674.56,600790146.5685,10837200000.0,9120000.0,884736000.0,11731056000.0,12346048002.5685,0.2412,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,5.2842899999999995,0.0,12.3460480025685,65.24009799949269,0.370381440077055
720p,1280,720,128,128,7,16,1024,200.0,os,6922780.0,0.0,61747200,63763200.0,53452800.0,3859200.0,6451200.0,110330800.0,107506000.0,60000.0,2764800.0,14201856.0,551815971.84,39840161.760000005,57088120.32000001,648744253.9200001,17200960000.0,9600000.0,442368000.0,17652928000.0,18315874109.920002,0.2412,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,6.9227799999999995,0.0,18.315874109920003,126.79676697067198,0.5494762232976
720p,1280,720,128,128,7,16,1024,200.0,ws,4787350.0,0.0,61747200,58986420.0,53452800.0,4020.0,5529600.0,73365600.0,67776000.0,60000.0,5529600.0,14201856.0,551815971.84,41500.1685,48932674.56,600790146.5685,10844160000.0,9600000.0,884736000.0,11738496000.0,12353488002.5685,0.2412,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,4.78735,0.0,12.3534880025685,59.14047078909631,0.370604640077055
720p,1280,720,128,128,7,16,1024,800.0,os,6828220.0,0.0,61747200,63763200.0,53452800.0,3859200.0,6451200.0,110644800.0,107784000.0,96000.0,2764800.0,14201856.0,551815971.84,39840161.760000005,57088120.32000001,648744253.9200001,17245440000.0,15360000.0,442368000.0,17703168000.0,18366114109.920002,0.2412,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,6.82822,0.0,18.36611410992,125.40786768763795,0.5509834232976001
720p,1280,720,128,128,7,16,1024,800.0,ws,4663100.0,0.0,61747200,58986420.0,53452800.0,4020.0,5529600.0,73569600.0,67944000.0,96000.0,5529600.0,14201856.0,551815971.84,41500.1685,48932674.56,600790146.5685,10871040000.0,15360000.0,884736000.0,11771136000.0,12386128002.5685,0.2412,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,4.6631,0.0,12.386128002568501,57.757753488777176,0.37158384007705497
720p,1280,720,128,128,7,16,4096,50.0,os,7921060.0,0.0,61747200,63763200.0,53452800.0,3859200.0,6451200.0,56279300.0,53457500.0,57000.0,2764800.0,14201856.0,1127100395.5200002,81374705.28000002,110754040.32,1319229141.1200001,8553200000.0,9120000.0,442368000.0,9004688000.0,10338118997.12,0.2412,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,7.921060000000001,0.0,10.33811899712,81.88886086332735,0.31014356991360004
720p,1280,720,128,128,7,16,4096,50.0,ws,6101860.0,0.0,61747200,58986420.0,53452800.0,4020.0,5529600.0,74069100.0,68482500.0,57000.0,5529600.0,14201856.0,1127100395.5200002,84765.31800000001,94932034.55999999,1222117195.3980002,10957200000.0,9120000.0,884736000.0,11851056000.0,13087375051.398,0.2412,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,6.101859999999999,0.0,13.087375051398,79.85733033112339,0.39262125154194
720p,1280,720,128,128,7,16,4096,200.0,os,7077760.0,0.0,61747200,63763200.0,53452800.0,3859200.0,6451200.0,56294800.0,53470000.0,60000.0,2764800.0,14201856.0,1127100395.5200002,81374705.28000002,110754040.32,1319229141.1200001,8555200000.0,9600000.0,442368000.0,9007168000.0,10340598997.12,0.2412,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,7.07776,0.0,10.34059899712,73.18827795785606,0.3102179699136
720p,1280,720,128,128,7,16,4096,200.0,ws,4991710.0,0.0,61747200,58986420.0,53452800.0,4020.0,5529600.0,74083600.0,68494000.0,60000.0,5529600.0,14201856.0,1127100395.5200002,84765.31800000001,94932034.56,1222117195.3980002,10959040000.0,9600000.0,884736000.0,11853376000.0,13089695051.398,0.2412,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,4.99171,0.0,13.089695051398001,65.33996168501392,0.39269085154194
720p,1280,720,128,128,7,16,4096,800.0,os,6866940.0,0.0,61747200,63763200.0,53452800.0,3859200.0,6451200.0,56372800.0,53512000.0,96000.0,2764800.0,14201856.0,1127100395.5200002,81374705.28000002,110754040.32,1319229141.1200001,8561920000.0,15360000.0,442368000.0,9019648000.0,10353078997.12,0.2412,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,6.8669400000000005,0.0,10.35307899712,71.09397228848323,0.31059236991360006
720p,1280,720,128,128,7,16,4096,800.0,ws,4714140.0,0.0,61747200,58986420.0,53452800.0,4020.0,5529600.0,74145600.0,68520000.0,96000.0,5529600.0,14201856.0,1127100395.5200002,84765.31800000001,94932034.55999999,1222117195.3980002,10963200000.0,15360000.0,884736000.0,11863296000.0,13099615051.398,0.2412,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,4.71414,0.0,13.099615051398,61.753419298397375,0.39298845154194
720p,1280,720,128,128,7,32,256,50.0,os,18897930.0,13459860.0,61747200,61833600.0,53452800.0,1929600.0,6451200.0,873420800.0,870542000.0,114000.0,2764800.0,14201856.0,352097602.56000006,12710419.920000002,29729387.52,394537410.0,139286720000.0,18240000.0,442368000.0,139747328000.0,140156067266.0,0.0603,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,18.89793,71.22399119903608,140.156067266,2648.659548268159,4.20468201798
720p,1280,720,128,128,7,32,256,50.0,ws,2996640.0,0.0,61747200,57143220.0,53452800.0,4020.0,3686400.0,60344400.0,56544000.0,114000.0,3686400.0,14201856.0,352097602.56000006,26480.041500000003,16988221.439999998,369112304.04150003,9047040000.0,18240000.0,589824000.0,9655104000.0,10038418160.0415,0.0603,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,2.99664,0.0,10.0384181600415,30.081525395106762,0.301152544801245
720p,1280,720,128,128,7,32,256,200.0,os,6372760.0,1082150.0,61747200,61833600.0,53452800.0,1929600.0,6451200.0,874904800.0,872020000.0,120000.0,2764800.0,14201856.0,352097602.56000006,12710419.920000002,29729387.52,394537410.0,139523200000.0,19200000.0,442368000.0,139984768000.0,140393507266.0,0.0603,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,6.3727599999999995,16.980868571858977,140.393507266,894.6941273644741,4.21180521798
720p,1280,720,128,128,7,32,256,200.0,ws,2835340.0,0.0,61747200,57143220.0,53452800.0,4020.0,3686400.0,60446400.0,56640000.0,120000.0,3686400.0,14201856.0,352097602.56000006,26480.041500000003,16988221.439999998,369112304.04150003,9062400000.0,19200000.0,589824000.0,9671424000.0,10054738160.0415,0.0603,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,2.83534,0.0,10.0547381600415,28.508601294692067,0.301642144801245
720p,1280,720,128,128,7,32,256,800.0,os,5253730.0,0.0,61747200,61833600.0,53452800.0,1929600.0,6451200.0,877884800.0,874976000.0,144000.0,2764800.0,14201856.0,352097602.56000006,12710419.920000002,29729387.52,394537410.0,139996160000.0,23040000.0,442368000.0,140461568000.0,140870307266.0,0.0603,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,5.25373,0.0,140.870307266,740.0945593926022,4.22610921798
720p,1280,720,128,128,7,32,256,800.0,ws,2794980.0,0.0,61747200,57143220.0,53452800.0,4020.0,3686400.0,60662400.0,56832000.0,144000.0,3686400.0,14201856.0,352097602.56000006,26480.041500000003,16988221.439999998,369112304.04150003,9093120000.0,23040000.0,589824000.0,9705984000.0,10089298160.0415,0.0603,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,2.79498,0.0,10.0892981600415,28.19938657135279,0.302678944801245
720p,1280,720,128,128,7,32,1024,50.0,os,5745910.0,0.0,61747200,61833600.0,53452800.0,1929600.0,6451200.0,105595800.0,102717000.0,114000.0,2764800.0,14201856.0,551815971.84,19920080.880000003,57088120.32000001,628824173.04,16434720000.0,18240000.0,442368000.0,16895328000.0,17538354029.04,0.0603,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,5.74591,0.0,17.53835402904,100.77380379900123,0.5261506208712
720p,1280,720,128,128,7,32,1024,50.0,ws,3421800.0,0.0,61747200,57143220.0,53452800.0,4020.0,3686400.0,72254900.0,68454500.0,114000.0,3686400.0,14201856.0,551815971.84,41500.1685,32621783.04,584479255.0485001,10952720000.0,18240000.0,589824000.0,11560784000.0,12159465111.0485,0.0603,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,3.4218,0.0,12.1594651110485,41.60725771698576,0.364783953331455
720p,1280,720,128,128,7,32,1024,200.0,os,5367580.0,0.0,61747200,61833600.0,53452800.0,1929600.0,6451200.0,105666800.0,102782000.0,120000.0,2764800.0,14201856.0,551815971.84,19920080.880000003,57088120.32000001,628824173.04,16445120000.0,19200000.0,442368000.0,16906688000.0,17549714029.04,0.0603,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,5.36758,0.0,17.54971402904,94.19949402799453,0.5264914208712
720p,1280,720,128,128,7,32,1024,200.0,ws,2941660.0,0.0,61747200,57143220.0,53452800.0,4020.0,3686400.0,72304400.0,68498000.0,120000.0,3686400.0,14201856.0,551815971.84,41500.1685,32621783.04,584479255.0485001,10959680000.0,19200000.0,589824000.0,11568704000.0,12167385111.0485,0.0603,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,2.94166,0.0,12.1673851110485,35.79231008576693,0.36502155333145503
720p,1280,720,128,128,7,32,1024,800.0,os,5273020.0,0.0,61747200,61833600.0,53452800.0,1929600.0,6451200.0,105956800.0,103048000.0,144000.0,2764800.0,14201856.0,551815971.84,19920080.880000003,57088120.32000001,628824173.04,16487680000.0,23040000.0,442368000.0,16953088000.0,17596114029.04,0.0603,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,5.27302,0.0,17.596114029040002,92.78466119740851,0.5278834208712
720p,1280,720,128,128,7,32,1024,800.0,ws,2821620.0,0.0,61747200,57143220.0,53452800.0,4020.0,3686400.0,72502400.0,68672000.0,144000.0,3686400.0,14201856.0,551815971.84,41500.1685,32621783.04,584479255.0485001,10987520000.0,23040000.0,589824000.0,11600384000.0,12199065111.0485,0.0603,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,2.82162,0.0,12.1990651110485,34.42112609863666,0.365971953331455
720p,1280,720,128,128,7,32,4096,50.0,os,6365860.0,0.0,61747200,61833600.0,53452800.0,1929600.0,6451200.0,56336300.0,53457500.0,114000.0,2764800.0,14201856.0,1127100395.5200002,40687352.64000001,110754040.32,1278541788.4800003,8553200000.0,18240000.0,442368000.0,9013808000.0,10306551644.48,0.0603,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,6.3658600000000005,0.0,10.306551644479999,65.61006485152946,0.30919654933439994
720p,1280,720,128,128,7,32,4096,50.0,ws,4519850.0,0.0,61747200,57143220.0,53452800.0,4020.0,3686400.0,87028900.0,83228500.0,114000.0,3686400.0,14201856.0,1127100395.5200002,84765.31800000001,63288023.04,1190473183.8780003,13316560000.0,18240000.0,589824000.0,13924624000.0,15129299039.878,0.0603,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,4.51985,0.0,15.129299039878001,68.38216226539258,0.45387897119634
720p,1280,720,128,128,7,32,4096,200.0,os,5522560.0,0.0,61747200,61833600.0,53452800.0,1929600.0,6451200.0,56354800.0,53470000.0,120000.0,2764800.0,14201856.0,1127100395.5200002,40687352.64000001,110754040.32,1278541788.4800003,8555200000.0,19200000.0,442368000.0,9016768000.0,10309511644.48,0.0603,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,5.52256,0.0,10.309511644479999,56.93489662733946,0.30928534933439994
720p,1280,720,128,128,7,32,4096,200.0,ws,3216150.0,0.0,61747200,57143220.0,53452800.0,4020.0,3686400.0,87048400.0,83242000.0,120000.0,3686400.0,14201856.0,1127100395.5200002,84765.31800000001,63288023.03999999,1190473183.8780003,13318720000.0,19200000.0,589824000.0,13927744000.0,15132419039.878,0.0603,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,3.2161500000000003,0.0,15.132419039878,48.668129495103635,0.45397257119634005
720p,1280,720,128,128,7,32,4096,800.0,os,5311740.0,0.0,61747200,61833600.0,53452800.0,1929600.0,6451200.0,56420800.0,53512000.0,144000.0,2764800.0,14201856.0,1127100395.5200002,40687352.64000001,110754040.32,1278541788.4800003,8561920000.0,23040000.0,442368000.0,9027328000.0,10320071644.48,0.0603,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,5.3117399999999995,0.0,10.320071644479999,54.81753735685018,0.30960214933439995
