resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,run_name,spec_hash,simulation_hash,tile_class,tile_out_width,tile_out_height,tile_count,stage,stage_op,stage_m,stage_n,stage_k,stage_macs_per_tile,stage_input_pixels_with_halo,stage_output_pixels,cycles_per_tile,compute_cycles_per_tile,stall_cycles_per_tile,scaled_cycles,scaled_stall_cycles,scaled_macs,scaled_sram_accesses,scaled_sram_ifmap_reads,scaled_sram_filter_reads,scaled_sram_ofmap_writes,scaled_dram_accesses,scaled_dram_ifmap_reads,scaled_dram_filter_reads,scaled_dram_ofmap_writes,overall_util_pct,mapping_efficiency_pct,compute_util_pct,analytical_lower_bound_ms,energy_backend,sram_energy_source,sram_energy_table,sram_read_pj_per_byte,sram_write_pj_per_byte,sram_read_pj_per_access,sram_write_pj_per_access,sram_access_bytes,sram_technology_nm,sram_access_time_ns,sram_cycle_time_ns,sram_leakage_mw,sram_area_mm2,dram_read_pj_per_byte,dram_write_pj_per_byte,energy_mac_pj,energy_sram_ifmap_pj,energy_sram_filter_pj,energy_sram_ofmap_pj,energy_sram_pj,energy_dram_ifmap_pj,energy_dram_filter_pj,energy_dram_ofmap_pj,energy_dram_pj,energy_total_pj,energy_total_mj
1080p,1920,1080,128,128,3,128,1024,200.0,ws,run_015fca31f854,23aa2d818b88,015fca31f854,bottom_edge,128,56,15,gaussian_k3,gaussian,7168,1,9,64512,7540,7168,8765.0,7549.0,0.0,131475.0,0.0,967680,1075335.0,967680.0,135.0,107520.0,3668520.0,3543000.0,18000.0,107520.0,0.052159226387601,0.054931640625,0.0512895662368112,0.010368,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,222566.40000000002,9989771.904000001,1393.662375,951468.672,10942634.238375,566880000.0,2880000.0,17203200.0,586963200.0,598128400.638375,0.598128400638375
1080p,1920,1080,128,128,3,128,1024,200.0,ws,run_015fca31f854,23aa2d818b88,015fca31f854,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,8801.0,7549.0,0.0,132015.0,0.0,1935360,1182990.0,967680.0,270.0,215040.0,3776040.0,3543000.0,18000.0,215040.0,0.104318452775202,0.10986328125,0.1025791324736225,0.010368,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,445132.80000000005,9989771.904000001,2787.32475,1902937.344,11895496.572750002,566880000.0,2880000.0,34406400.0,604166400.0,616507029.37275,0.61650702937275
1080p,1920,1080,128,128,11,64,4096,50.0,ws,run_0165dd685c82,3057f405329a,0165dd685c82,bottom_edge,128,56,15,gaussian_k11,gaussian,7168,1,121,867328,9108,7168,33352.0,14715.0,0.0,500280.0,0.0,13009920,13226775.0,13009920.0,1815.0,215040.0,14094540.0,13763250.0,116250.0,215040.0,1.4390078151546042,1.47705078125,1.42669451556394,0.07036875,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,2992281.6,274325872.128,38270.908500000005,3691801.3439999996,278055944.3805,2202120000.0,18600000.0,34406400.0,2255126400.0,2536174625.9805,2.5361746259805003
1080p,1920,1080,128,128,11,64,4096,50.0,ws,run_0165dd685c82,3057f405329a,0165dd685c82,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,16819.0,7357.0,0.0,252285.0,0.0,1935360,1182990.0,967680.0,270.0,215040.0,7106040.0,6882000.0,9000.0,215040.0,0.4281636536631779,0.439453125,0.4244710955396847,0.07036875,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,445132.80000000005,20404403.712,5693.193,3691801.3439999996,24101898.249,1101120000.0,1440000.0,34406400.0,1136966400.0,1161513431.049,1.161513431049
720p,1280,720,128,128,7,32,1024,50.0,os,run_01b0e942bd61,,,bottom_edge,128,80,10,gaussian_k7,gaussian,10240,1,49,501760,11524,10240,40444.0,35519.0,0.0,404440.0,0.0,5017600,5481600.0,5017600.0,156800.0,307200.0,11920900.0,11802500.0,16000.0,102400.0,1.3795433429995214,3.125,1.3795045045045031,0.0603,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,1154048.0,51798817.28,1618713.04,2718481.9200000004,56136012.24,1888400000.0,2560000.0,16384000.0,1907344000.0,1964634060.24,1.96463406024
720p,1280,720,128,128,7,32,1024,50.0,os,run_01b0e942bd61,,,bottom_edge,128,80,10,sobel_3x3,sobel,10240,2,9,184320,10660,10240,24972.0,22719.0,0.0,249720.0,0.0,1843200,1388800.0,921600.0,57600.0,409600.0,1129800.0,922000.0,3000.0,204800.0,0.7922883929750429,6.25,0.7922535211267554,0.0603,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,423936.0,9514068.48,594629.28,3624642.56,13733340.32,147520000.0,480000.0,32768000.0,180768000.0,194925276.32,0.19492527631999998
1080p,1920,1080,128,128,7,16,1024,800.0,os,run_022de474811a,e1058136518f,022de474811a,bottom_edge,128,56,15,gaussian_k7,gaussian,7168,1,49,351232,8308,7168,35695.0,35391.0,0.0,535425.0,0.0,5268480,5920320.0,5268480.0,329280.0,322560.0,7223520.0,7104000.0,12000.0,107520.0,3.8766918143030713,6.25,3.876582278481034,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,1211750.4000000001,54388758.144,3399297.384,2854406.0160000003,60642461.54400001,1136640000.0,1920000.0,17203200.0,1155763200.0,1217617411.944,1.217617411944
1080p,1920,1080,128,128,7,16,1024,800.0,os,run_022de474811a,e1058136518f,022de474811a,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,17569.0,17471.0,0.0,263535.0,0.0,1935360,1518720.0,967680.0,120960.0,430080.0,1199040.0,972000.0,12000.0,215040.0,2.884780493389045,12.5,2.884615384615372,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,445132.80000000005,9989771.904000001,1248721.4880000001,3805874.688,15044368.080000002,155520000.0,1920000.0,34406400.0,191846400.0,207335900.88,0.20733590088
1080p,1920,1080,128,128,3,8,256,50.0,ws,run_023602af47cb,64c7e659e0f4,023602af47cb,bottom_edge,128,56,15,gaussian_k3,gaussian,7168,1,9,64512,7540,7168,15843.0,14379.0,0.0,237645.0,0.0,967680,1182855.0,967680.0,135.0,215040.0,1983540.0,1767000.0,1500.0,215040.0,7.01022324222825,7.03125,7.002917882451021,0.8748,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,222566.40000000002,6374180.7360000005,889.255125,990979.5839999999,7366049.575125,282720000.0,240000.0,34406400.0,317366400.0,324955015.975125,0.324955015975125
1080p,1920,1080,128,128,3,8,256,50.0,ws,run_023602af47cb,64c7e659e0f4,023602af47cb,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,16130.0,14379.0,0.0,241950.0,0.0,1935360,1398030.0,967680.0,270.0,430080.0,2198580.0,1767000.0,1500.0,430080.0,14.0204464844565,14.0625,14.005835764902042,0.8748,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,445132.80000000005,6374180.7360000005,1778.51025,1981959.1679999998,8357918.41425,282720000.0,240000.0,68812800.0,351772800.0,360575851.21425,0.36057585121425
1080p,1920,1080,128,128,7,16,1024,800.0,ws,run_02d4589e849d,40ca93a9c822,02d4589e849d,bottom_edge,128,56,15,gaussian_k7,gaussian,7168,1,49,351232,8308,7168,29186.0,28855.0,0.0,437790.0,0.0,5268480,5699295.0,5268480.0,735.0,430080.0,7546080.0,7104000.0,12000.0,430080.0,4.754808525385548,4.78515625,4.744777977590261,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,1211750.4000000001,54388758.144,7587.717375,3805874.688,58202220.549375005,1136640000.0,1920000.0,68812800.0,1207372800.0,1266786770.949375,1.266786770949375
1080p,1920,1080,128,128,7,16,1024,800.0,ws,run_02d4589e849d,40ca93a9c822,02d4589e849d,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,7374.0,7213.0,0.0,110610.0,0.0,1935360,1182990.0,967680.0,270.0,215040.0,1955040.0,1728000.0,12000.0,215040.0,6.987383890198253,7.03125,6.971918660948956,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,445132.80000000005,9989771.904000001,2787.32475,1902937.344,11895496.572750002,276480000.0,1920000.0,34406400.0,312806400.0,325147029.37275,0.32514702937275
1080p,1920,1080,128,128,7,32,1024,200.0,os,run_0385df4df315,3055cf527996,0385df4df315,bottom_edge,128,56,15,gaussian_k7,gaussian,7168,1,49,351232,8308,7168,26079.0,24863.0,0.0,391185.0,0.0,5268480,5755680.0,5268480.0,164640.0,322560.0,7217520.0,7086000.0,24000.0,107520.0,1.379559988738286,3.125,1.3795045045045031,0.13567500000000002,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,1211750.4000000001,54388758.144,1699648.692,2854406.0160000003,58942812.852000006,1133760000.0,3840000.0,17203200.0,1154803200.0,1214957763.252,1.2149577632520001
1080p,1920,1080,128,128,7,32,1024,200.0,os,run_0385df4df315,3055cf527996,0385df4df315,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,16297.0,15903.0,0.0,244455.0,0.0,1935360,1458240.0,967680.0,60480.0,430080.0,1190040.0,969000.0,6000.0,215040.0,0.7923033389926429,6.25,0.7922535211267571,0.13567500000000002,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,445132.80000000005,9989771.904000001,624360.7440000001,3805874.688,14420007.336000003,155040000.0,960000.0,34406400.0,190406400.0,205271540.136,0.20527154013600002
720p,1280,720,128,128,7,64,4096,50.0,os,run_03acdc55e091,,,bottom_edge,128,80,10,gaussian_k7,gaussian,10240,1,49,501760,11524,10240,38239.0,27999.0,0.0,382390.0,0.0,5017600,5403200.0,5017600.0,78400.0,307200.0,5151900.0,5018000.0,31500.0,102400.0,0.4375156255580556,1.5625,0.437500000000001,0.018432,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,1154048.0,105800611.84000002,1653134.5600000003,5274001.92,112727748.32000002,802880000.0,5040000.0,16384000.0,824304000.0,938185796.32,0.9381857963200001
720p,1280,720,128,128,7,64,4096,50.0,os,run_03acdc55e091,,,bottom_edge,128,80,10,sobel_3x3,sobel,10240,2,9,184320,10660,10240,23852.0,21599.0,0.0,238520.0,0.0,1843200,1360000.0,921600.0,28800.0,409600.0,1132800.0,922000.0,6000.0,204800.0,0.208342978841613,3.125,0.2083333333333329,0.018432,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,423936.0,19432765.44,607273.92,7032002.56,27072041.92,147520000.0,960000.0,32768000.0,181248000.0,208743977.92000002,0.20874397792000002
720p,1280,720,128,128,11,32,256,200.0,os,run_03b20345b039,,,bottom_edge,128,80,10,gaussian_k11,gaussian,10240,1,121,1239040,12420,10240,58905.0,58559.0,0.0,589050.0,0.0,12390400,13084800.0,12390400.0,387200.0,307200.0,87462400.0,87320000.0,40000.0,102400.0,2.0662921156440515,3.125,2.0662568306010884,0.12510000000000002,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,2849792.0,81616494.08000001,2550515.4400000004,1415685.1199999999,85582694.64000002,13971200000.0,6400000.0,16384000.0,13993984000.0,14082416486.64,14.08241648664
720p,1280,720,128,128,11,32,256,200.0,os,run_03b20345b039,,,bottom_edge,128,80,10,sobel_3x3,sobel,10240,2,9,184320,10660,10240,23116.0,22719.0,0.0,231160.0,0.0,1843200,1388800.0,921600.0,57600.0,409600.0,1388800.0,1180000.0,4000.0,204800.0,0.7922883929750429,6.25,0.7922535211267554,0.12510000000000002,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,423936.0,6070648.32,379415.52,1887580.16,8337644.0,188800000.0,640000.0,32768000.0,222208000.0,230969580.0,0.23096958
1080p,1920,1080,128,128,3,16,256,800.0,os,run_03d64de4c1ee,fbfa63750d42,03d64de4c1ee,bottom_edge,128,56,15,gaussian_k3,gaussian,7168,1,9,64512,7540,7168,17553.0,17471.0,0.0,263295.0,0.0,967680,1350720.0,967680.0,60480.0,322560.0,1895520.0,1776000.0,12000.0,107520.0,1.4423902466945224,6.25,1.442307692307686,0.2187,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,222566.40000000002,6374180.7360000005,398386.29600000003,1486469.376,8259036.408000001,284160000.0,1920000.0,17203200.0,303283200.0,311764802.808,0.311764802808
1080p,1920,1080,128,128,3,16,256,800.0,os,run_03d64de4c1ee,fbfa63750d42,03d64de4c1ee,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,17562.0,17471.0,0.0,263430.0,0.0,1935360,1518720.0,967680.0,120960.0,430080.0,2003040.0,1776000.0,12000.0,215040.0,2.884780493389045,12.5,2.884615384615372,0.2187,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,445132.80000000005,6374180.7360000005,796772.5920000001,1981959.1679999998,9152912.496000001,284160000.0,1920000.0,34406400.0,320486400.0,330084445.296,0.330084445296
720p,1280,720,128,128,5,64,4096,50.0,ws,run_0432a7a3ff92,,,full,128,128,50,gaussian_k5,gaussian,16384,1,25,409600,17424,16384,35773.0,16573.0,0.0,1788650.0,0.0,20480000,21300450.0,20480000.0,1250.0,819200.0,48081700.0,47182500.0,80000.0,819200.0,0.6033910577445242,0.6103515625,0.6010699044298853,0.018432,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,4710400.0,431839232.00000006,26357.375000000004,14064005.12,445929594.49500006,7549200000.0,12800000.0,131072000.0,7693072000.0,8143711994.495,8.143711994495
720p,1280,720,128,128,5,64,4096,50.0,ws,run_0432a7a3ff92,,,full,128,128,50,sobel_3x3,sobel,16384,2,9,294912,16900,16384,36101.0,16573.0,0.0,1805050.0,0.0,14745600,9012100.0,7372800.0,900.0,1638400.0,48850900.0,47182500.0,30000.0,1638400.0,0.4344415615760574,0.439453125,0.4327703311895173,0.018432,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,3391488.0,155462123.52,18977.31,28128010.24,183609111.07000002,7549200000.0,4800000.0,262144000.0,7816144000.0,8003144599.07,8.00314459907
1080p,1920,1080,128,128,5,64,4096,50.0,ws,run_0432a7a3ff92,0be619527299,70856db78b1f,full,128,128,120,gaussian_k5,gaussian,16384,1,25,409600,17424,16384,35773.0,16573.0,0.0,4292760.0,0.0,49152000,51121080.0,49152000.0,3000.0,1966080.0,115396080.0,113238000.0,192000.0,1966080.0,0.6033910577445242,0.6103515625,0.6010699044298853,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,11304960.0,1036414156.8000001,63257.700000000004,33753612.287999995,1070231026.7880001,18118080000.0,30720000.0,314572800.0,18463372800.0,19544908786.788002,19.544908786788003
1080p,1920,1080,128,128,5,64,4096,50.0,ws,run_0432a7a3ff92,0be619527299,70856db78b1f,full,128,128,120,sobel_3x3,sobel,16384,2,9,294912,16900,16384,36101.0,16573.0,0.0,4332120.0,0.0,35389440,21629040.0,17694720.0,2160.0,3932160.0,117242160.0,113238000.0,72000.0,3932160.0,0.4344415615760574,0.439453125,0.4327703311895173,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,8139571.2,373109096.448,45545.544,67507224.57599999,440661866.568,18118080000.0,11520000.0,629145600.0,18758745600.0,19207547037.768,19.207547037768002
hires,2048,2048,128,128,5,64,4096,50.0,ws,run_0432a7a3ff92,2d7710924d93,70856db78b1f,full,128,128,256,gaussian_k5,gaussian,16384,1,25,409600,17424,16384,35773.0,16573.0,0.0,9157888.0,0.0,104857600,109058304.0,104857600.0,6400.0,4194304.0,246178304.0,241574400.0,409600.0,4194304.0,0.6033910577445242,0.6103515625,0.6010699044298853,0.08388608,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,24117248.0,2211016867.84,134949.76,72007706.2144,2283159523.8144,38651904000.0,65536000.0,671088640.0,39388528640.0,41695805411.8144,41.6958054118144
hires,2048,2048,128,128,5,64,4096,50.0,ws,run_0432a7a3ff92,2d7710924d93,70856db78b1f,full,128,128,256,sobel_3x3,sobel,16384,2,9,294912,16900,16384,36101.0,16573.0,0.0,9241856.0,0.0,75497472,46141952.0,37748736.0,4608.0,8388608.0,250116608.0,241574400.0,153600.0,8388608.0,0.4344415615760574,0.439453125,0.4327703311895173,0.08388608,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,17364418.560000002,795966072.4224001,97163.82720000001,144015412.4288,940078648.6784002,38651904000.0,24576000.0,1342177280.0,40018657280.0,40976100347.2384,40.9761003472384
1080p,1920,1080,128,128,5,16,1024,50.0,os,run_04610d81d43e,b9c4d46d03d9,04610d81d43e,bottom_edge,128,56,15,gaussian_k5,gaussian,7168,1,25,179200,7920,7168,28366.0,24639.0,0.0,425490.0,0.0,2688000,3178560.0,2688000.0,168000.0,322560.0,2801520.0,2688000.0,6000.0,107520.0,2.8410243922237104,6.25,2.8409090909091166,0.3483,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,618240.0,27749366.400000002,1734335.4000000001,2854406.0160000003,32338107.816,430080000.0,960000.0,17203200.0,448243200.0,481199547.816,0.481199547816
1080p,1920,1080,128,128,5,16,1024,50.0,os,run_04610d81d43e,b9c4d46d03d9,04610d81d43e,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,19048.0,17471.0,0.0,285720.0,0.0,1935360,1518720.0,967680.0,120960.0,430080.0,1185540.0,968250.0,2250.0,215040.0,2.884780493389045,12.5,2.884615384615372,0.3483,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,445132.80000000005,9989771.904000001,1248721.4880000001,3805874.688,15044368.080000002,154920000.0,360000.0,34406400.0,189686400.0,205175900.88,0.20517590087999998
720p,1280,720,128,128,7,16,1024,200.0,os,run_0542f0a5c9c7,,,bottom_edge,128,80,10,gaussian_k7,gaussian,10240,1,49,501760,11524,10240,51791.0,50559.0,0.0,517910.0,0.0,5017600,5638400.0,5017600.0,313600.0,307200.0,16644400.0,16534000.0,8000.0,102400.0,3.876658952906505,6.25,3.876582278481045,0.2412,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,1154048.0,51798817.28,3237426.08,2718481.9200000004,57754725.28,2645440000.0,1280000.0,16384000.0,2663104000.0,2722012773.28,2.7220127732800004
720p,1280,720,128,128,7,16,1024,200.0,os,run_0542f0a5c9c7,,,bottom_edge,128,80,10,sobel_3x3,sobel,10240,2,9,184320,10660,10240,25522.0,24959.0,0.0,255220.0,0.0,1843200,1446400.0,921600.0,115200.0,409600.0,1128800.0,922000.0,2000.0,204800.0,2.8847309587723866,12.5,2.8846153846153593,0.2412,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,423936.0,9514068.48,1189258.56,3624642.56,14327969.600000001,147520000.0,320000.0,32768000.0,180608000.0,195359905.6,0.1953599056
720p,1280,720,128,128,11,16,4096,50.0,ws,run_0581c33fcb80,,,bottom_edge,128,80,10,gaussian_k11,gaussian,10240,1,121,1239040,12420,10240,102798.0,82287.0,0.0,1027980.0,0.0,12390400,13210810.0,12390400.0,1210.0,819200.0,19711700.0,18873000.0,19500.0,819200.0,5.8818525404985,5.908203125,5.8732161926026585,0.5004000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,2849792.0,261262735.36,25513.939000000002,14064005.12,275352254.419,3019680000.0,3120000.0,131072000.0,3153872000.0,3432074046.419,3.4320740464190003
720p,1280,720,128,128,11,16,4096,50.0,ws,run_0581c33fcb80,,,bottom_edge,128,80,10,sobel_3x3,sobel,10240,2,9,184320,10660,10240,13971.0,10285.0,0.0,139710.0,0.0,1843200,1126580.0,921600.0,180.0,204800.0,1844800.0,1638500.0,1500.0,204800.0,7.0004861448711715,7.03125,6.989612658965148,0.5004000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,423936.0,19432765.44,3795.4620000000004,3516001.28,22952562.182000004,262160000.0,240000.0,32768000.0,295168000.0,318544498.182,0.318544498182
720p,1280,720,128,128,7,64,256,200.0,os,run_05cbcfc55440,,,full,128,128,50,gaussian_k7,gaussian,16384,1,49,802816,17956,16384,149732.0,149356.0,104557.0,7486600.0,5227850.0,40140800,43225600.0,40140800.0,627200.0,2457600.0,1490729200.0,1489750000.0,160000.0,819200.0,0.1312300811483971,1.5625,0.4375000000000013,0.015075,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,9232384.0,264410460.16000003,4131413.4400000004,11325480.959999999,279867354.56,238360000000.0,25600000.0,131072000.0,238516672000.0,238805771738.56,238.80577173856
720p,1280,720,128,128,7,64,256,200.0,os,run_05cbcfc55440,,,full,128,128,50,sobel_3x3,sobel,16384,2,9,294912,16900,16384,35017.0,34559.0,0.0,1750850.0,0.0,14745600,10880000.0,7372800.0,230400.0,3276800.0,40018400.0,38350000.0,30000.0,1638400.0,0.2083393616713446,3.125,0.2083333333333328,0.015075,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,3391488.0,48565186.56,1517662.08,15100641.28,65183489.92,6136000000.0,4800000.0,262144000.0,6402944000.0,6471518977.92,6.47151897792
1080p,1920,1080,128,128,7,64,256,200.0,os,run_05cbcfc55440,f7e01d99bf05,81d551666a14,full,128,128,120,gaussian_k7,gaussian,16384,1,49,802816,17956,16384,149732.0,149356.0,104557.0,17967840.0,12546840.0,96337920,103741440.0,96337920.0,1505280.0,5898240.0,3577750080.0,3575400000.0,384000.0,1966080.0,0.1312300811483971,1.5625,0.4375000000000013,0.033918750000000004,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,22157721.6,634585104.3840001,9915392.256000001,27181154.303999998,671681650.9440001,572064000000.0,61440000.0,314572800.0,572440012800.0,573133852172.544,573.1338521725439
1080p,1920,1080,128,128,7,64,256,200.0,os,run_05cbcfc55440,f7e01d99bf05,81d551666a14,full,128,128,120,sobel_3x3,sobel,16384,2,9,294912,16900,16384,35017.0,34559.0,0.0,4202040.0,0.0,35389440,26112000.0,17694720.0,552960.0,7864320.0,96044160.0,92040000.0,72000.0,3932160.0,0.2083393616713446,3.125,0.2083333333333328,0.033918750000000004,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,8139571.2,116556447.744,3642388.992,36241539.072,156440375.808,14726400000.0,11520000.0,629145600.0,15367065600.0,15531645547.008,15.531645547007999
hires,2048,2048,128,128,7,64,256,200.0,os,run_05cbcfc55440,36cabd859b34,81d551666a14,full,128,128,256,gaussian_k7,gaussian,16384,1,49,802816,17956,16384,149732.0,149356.0,104557.0,38331392.0,26766592.0,205520896,221315072.0,205520896.0,3211264.0,12582912.0,7632533504.0,7627520000.0,819200.0,4194304.0,0.1312300811483971,1.5625,0.4375000000000013,0.068608,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,47269806.080000006,1353781556.0192,21152836.8128,57986462.5152,1432920855.3472,1220403200000.0,131072000.0,671088640.0,1221205360640.0,1222685551301.4272,1222.6855513014273
hires,2048,2048,128,128,7,64,256,200.0,os,run_05cbcfc55440,36cabd859b34,81d551666a14,full,128,128,256,sobel_3x3,sobel,16384,2,9,294912,16900,16384,35017.0,34559.0,0.0,8964352.0,0.0,75497472,55705600.0,37748736.0,1179648.0,16777216.0,204894208.0,196352000.0,153600.0,8388608.0,0.2083393616713446,3.125,0.2083333333333328,0.068608,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,17364418.560000002,248653755.1872,7770429.8496,77315283.3536,333739468.3904,31416320000.0,24576000.0,1342177280.0,32783073280.0,33134177166.9504,33.1341771669504
